dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time
dataset2,2,4,700,SVM,9,2,0.9428571428571428,0.008037567138671875
dataset2,2,4,700,SVM,9,3,0.9428571428571428,0.007814407348632812
dataset2,2,4,700,SVM,9,4,0.9285714285714286,0.008034944534301758
dataset2,2,4,700,SVM,9,5,0.9714285714285714,0.010493278503417969
dataset2,2,4,700,SVM,9,6,0.9714285714285714,0.012182950973510742
dataset2,2,4,700,SVM,9,7,0.9571428571428572,0.008965015411376953
dataset2,2,4,700,SVM,9,8,0.9428571428571428,0.012092351913452148
dataset2,2,4,700,SVM,9,9,0.9571428571428572,0.013585567474365234
dataset2,2,4,700,LogisticRegression,0,0,0.9571428571428572,0.045148372650146484
dataset2,2,4,700,LogisticRegression,0,1,0.8571428571428571,0.03574395179748535
dataset2,2,4,700,LogisticRegression,0,2,0.9428571428571428,0.015824556350708008
dataset2,2,4,700,LogisticRegression,0,3,0.9428571428571428,0.031591176986694336
dataset2,2,4,700,LogisticRegression,0,4,0.9714285714285714,0.041528940200805664
dataset2,2,4,700,LogisticRegression,0,5,0.8714285714285714,0.035849809646606445
dataset2,2,4,700,LogisticRegression,0,6,0.9285714285714286,0.045995235443115234
dataset2,2,4,700,LogisticRegression,0,7,0.9428571428571428,0.02573871612548828
dataset2,2,4,700,LogisticRegression,0,8,0.9285714285714286,0.04781770706176758
dataset2,2,4,700,LogisticRegression,0,9,0.9285714285714286,0.020067930221557617
dataset2,2,4,700,LogisticRegression,1,0,0.9428571428571428,0.028847217559814453
dataset2,2,4,700,LogisticRegression,1,1,0.8857142857142857,0.05021095275878906
dataset2,2,4,700,LogisticRegression,1,2,0.9714285714285714,0.034253835678100586
dataset2,2,4,700,LogisticRegression,1,3,0.9285714285714286,0.028239011764526367
dataset2,2,4,700,LogisticRegression,1,4,0.9428571428571428,0.013843059539794922
dataset2,2,4,700,LogisticRegression,1,5,0.9,0.03133249282836914
dataset2,2,4,700,LogisticRegression,1,6,0.9285714285714286,0.04113125801086426
dataset2,2,4,700,LogisticRegression,1,7,0.9285714285714286,0.04738616943359375
dataset2,2,4,700,LogisticRegression,1,8,0.9285714285714286,0.04590249061584473
dataset2,2,4,700,LogisticRegression,1,9,0.9428571428571428,0.033019304275512695
dataset2,2,4,700,LogisticRegression,2,0,0.9285714285714286,0.03383016586303711
dataset2,2,4,700,LogisticRegression,2,1,0.9285714285714286,0.013695240020751953
dataset2,2,4,700,LogisticRegression,2,2,0.9571428571428572,0.0447235107421875
dataset2,2,4,700,LogisticRegression,2,3,0.9714285714285714,0.032044172286987305
dataset2,2,4,700,LogisticRegression,2,4,0.8714285714285714,0.03265857696533203
dataset2,2,4,700,LogisticRegression,2,5,0.9571428571428572,0.009998083114624023
dataset2,2,4,700,LogisticRegression,2,6,0.8857142857142857,0.037804603576660156
dataset2,2,4,700,LogisticRegression,2,7,0.9285714285714286,0.027650833129882812
dataset2,2,4,700,LogisticRegression,2,8,0.9142857142857143,0.03552556037902832
dataset2,2,4,700,LogisticRegression,2,9,0.9571428571428572,0.04488682746887207
dataset2,2,4,700,LogisticRegression,3,0,0.9142857142857143,0.04022717475891113
dataset2,2,4,700,LogisticRegression,3,1,0.9142857142857143,0.022851228713989258
dataset2,2,4,700,LogisticRegression,3,2,0.8714285714285714,0.04169201850891113
dataset2,2,4,700,LogisticRegression,3,3,0.9714285714285714,0.024741649627685547
dataset2,2,4,700,LogisticRegression,3,4,0.9,0.04181504249572754
dataset2,2,4,700,LogisticRegression,3,5,0.9857142857142858,0.025682687759399414
dataset2,2,4,700,LogisticRegression,3,6,0.9714285714285714,0.09331130981445312
dataset2,2,4,700,LogisticRegression,3,7,0.9571428571428572,0.03840756416320801
dataset2,2,4,700,LogisticRegression,3,8,0.9,0.03174924850463867
dataset2,2,4,700,LogisticRegression,3,9,0.9285714285714286,0.029710769653320312
dataset2,2,4,700,LogisticRegression,4,0,0.9428571428571428,0.02570056915283203
dataset2,2,4,700,LogisticRegression,4,1,0.9,0.028031349182128906
dataset2,2,4,700,LogisticRegression,4,2,0.9428571428571428,0.023747920989990234
dataset2,2,4,700,LogisticRegression,4,3,0.9,0.03175711631774902
dataset2,2,4,700,LogisticRegression,4,4,0.9571428571428572,0.03190016746520996
dataset2,2,4,700,LogisticRegression,4,5,0.9285714285714286,0.03411054611206055
dataset2,2,4,700,LogisticRegression,4,6,0.9,0.03884172439575195
dataset2,2,4,700,LogisticRegression,4,7,0.9285714285714286,0.03090381622314453
dataset2,2,4,700,LogisticRegression,4,8,0.9285714285714286,0.02567267417907715
dataset2,2,4,700,LogisticRegression,4,9,0.9714285714285714,0.027976512908935547
dataset2,2,4,700,LogisticRegression,5,0,0.9714285714285714,0.034681081771850586
dataset2,2,4,700,LogisticRegression,5,1,0.9857142857142858,0.04000997543334961
dataset2,2,4,700,LogisticRegression,5,2,0.8857142857142857,0.027722597122192383
dataset2,2,4,700,LogisticRegression,5,3,0.9,0.02614116668701172
dataset2,2,4,700,LogisticRegression,5,4,0.9285714285714286,0.03173828125
dataset2,2,4,700,LogisticRegression,5,5,0.8857142857142857,0.0536649227142334
dataset2,2,4,700,LogisticRegression,5,6,0.9714285714285714,0.049204111099243164
dataset2,2,4,700,LogisticRegression,5,7,0.9,0.0435640811920166
dataset2,2,4,700,LogisticRegression,5,8,0.8857142857142857,0.06360030174255371
dataset2,2,4,700,LogisticRegression,5,9,0.9571428571428572,0.03330802917480469
dataset2,2,4,700,LogisticRegression,6,0,0.9714285714285714,0.02899646759033203
dataset2,2,4,700,LogisticRegression,6,1,0.9142857142857143,0.02774667739868164
dataset2,2,4,700,LogisticRegression,6,2,0.9714285714285714,0.0310823917388916
dataset2,2,4,700,LogisticRegression,6,3,0.8857142857142857,0.03375697135925293
dataset2,2,4,700,LogisticRegression,6,4,0.9428571428571428,0.03356003761291504
dataset2,2,4,700,LogisticRegression,6,5,0.9714285714285714,0.025731563568115234
dataset2,2,4,700,LogisticRegression,6,6,0.9285714285714286,0.03529047966003418
dataset2,2,4,700,LogisticRegression,6,7,0.9,0.023876667022705078
dataset2,2,4,700,LogisticRegression,6,8,0.8857142857142857,0.04285788536071777
dataset2,2,4,700,LogisticRegression,6,9,0.9,0.034244537353515625
dataset2,2,4,700,LogisticRegression,7,0,0.9571428571428572,0.03415083885192871
dataset2,2,4,700,LogisticRegression,7,1,0.9571428571428572,0.02904486656188965
dataset2,2,4,700,LogisticRegression,7,2,0.9142857142857143,0.023900270462036133
dataset2,2,4,700,LogisticRegression,7,3,0.8857142857142857,0.025902986526489258
dataset2,2,4,700,LogisticRegression,7,4,0.9428571428571428,0.033382415771484375
dataset2,2,4,700,LogisticRegression,7,5,0.9428571428571428,0.030681133270263672
dataset2,2,4,700,LogisticRegression,7,6,0.8714285714285714,0.031737565994262695
dataset2,2,4,700,LogisticRegression,7,7,0.9428571428571428,0.30229735374450684
dataset2,2,4,700,LogisticRegression,7,8,0.9142857142857143,0.11713814735412598
dataset2,2,4,700,LogisticRegression,7,9,0.9571428571428572,0.03375601768493652
dataset2,2,4,700,LogisticRegression,8,0,0.9571428571428572,0.024802446365356445
dataset2,2,4,700,LogisticRegression,8,1,0.9428571428571428,0.028881311416625977
dataset2,2,4,700,LogisticRegression,8,2,0.9428571428571428,0.032840728759765625
dataset2,2,4,700,LogisticRegression,8,3,0.9428571428571428,0.03270554542541504
dataset2,2,4,700,LogisticRegression,8,4,0.9571428571428572,0.033518075942993164
dataset2,2,4,700,LogisticRegression,8,5,0.9142857142857143,0.02690291404724121
dataset2,2,4,700,LogisticRegression,8,6,0.8714285714285714,0.029237747192382812
dataset2,2,4,700,LogisticRegression,8,7,0.9428571428571428,0.033750057220458984
dataset2,2,4,700,LogisticRegression,8,8,0.9285714285714286,0.06439733505249023
dataset2,2,4,700,LogisticRegression,8,9,0.9,0.026942968368530273
dataset2,2,4,700,LogisticRegression,9,0,0.9285714285714286,0.03798055648803711
dataset2,2,4,700,LogisticRegression,9,1,0.9285714285714286,0.027663707733154297
dataset2,2,4,700,LogisticRegression,9,2,0.9714285714285714,0.024103164672851562
dataset2,2,4,700,LogisticRegression,9,3,0.9142857142857143,0.033814191818237305
dataset2,2,4,700,LogisticRegression,9,4,0.9285714285714286,0.025966644287109375
dataset2,2,4,700,LogisticRegression,9,5,0.9142857142857143,0.04967045783996582
dataset2,2,4,700,LogisticRegression,9,6,0.9571428571428572,0.036313772201538086
dataset2,2,4,700,LogisticRegression,9,7,0.9142857142857143,0.02929973602294922
dataset2,2,4,700,LogisticRegression,9,8,0.9285714285714286,0.026567459106445312
dataset2,2,4,700,LogisticRegression,9,9,0.9142857142857143,0.022075653076171875
dataset2,2,4,700,KNN,0,0,0.9857142857142858,0.002015829086303711
dataset2,2,4,700,KNN,0,1,0.9857142857142858,0.0020189285278320312
dataset2,2,4,700,KNN,0,2,0.9428571428571428,0.004037618637084961
dataset2,2,4,700,KNN,0,3,0.9285714285714286,0.002022981643676758
dataset2,2,4,700,KNN,0,4,0.9571428571428572,0.0037724971771240234
dataset2,2,4,700,KNN,0,5,0.8857142857142857,0.002021312713623047
dataset2,2,4,700,KNN,0,6,0.9714285714285714,0.0
dataset2,2,4,700,KNN,0,7,0.9857142857142858,0.002015352249145508
dataset2,2,4,700,KNN,0,8,0.9571428571428572,0.0020110607147216797
dataset2,2,4,700,KNN,0,9,0.9571428571428572,0.0
dataset2,2,4,700,KNN,1,0,0.9857142857142858,0.002011537551879883
dataset2,2,4,700,KNN,1,1,0.9857142857142858,0.0020096302032470703
dataset2,2,4,700,KNN,1,2,0.9571428571428572,0.0020105838775634766
dataset2,2,4,700,KNN,1,3,0.9714285714285714,0.001851797103881836
dataset2,2,4,700,KNN,1,4,0.9571428571428572,0.0019979476928710938
dataset2,2,4,700,KNN,1,5,1.0,0.0010006427764892578
dataset2,2,4,700,KNN,1,6,0.9142857142857143,0.0009951591491699219
dataset2,2,4,700,KNN,1,7,0.9142857142857143,0.0019998550415039062
dataset2,2,4,700,KNN,1,8,0.9285714285714286,0.0019996166229248047
dataset2,2,4,700,KNN,1,9,0.9571428571428572,0.0020036697387695312
dataset2,2,4,700,KNN,2,0,0.9428571428571428,0.004550457000732422
dataset2,2,4,700,KNN,2,1,0.9571428571428572,0.0010004043579101562
dataset2,2,4,700,KNN,2,2,0.9571428571428572,0.002002716064453125
dataset2,2,4,700,KNN,2,3,0.9714285714285714,0.0020813941955566406
dataset2,2,4,700,KNN,2,4,0.9714285714285714,0.0019991397857666016
dataset2,2,4,700,KNN,2,5,0.9714285714285714,0.002002239227294922
dataset2,2,4,700,KNN,2,6,0.9142857142857143,0.0020189285278320312
dataset2,2,4,700,KNN,2,7,0.9857142857142858,0.003775358200073242
dataset2,2,4,700,KNN,2,8,0.9428571428571428,0.002014636993408203
dataset2,2,4,700,KNN,2,9,0.9571428571428572,0.002015829086303711
dataset2,2,4,700,KNN,3,0,0.9714285714285714,0.0020148754119873047
dataset2,2,4,700,KNN,3,1,0.9285714285714286,0.004030466079711914
dataset2,2,4,700,KNN,3,2,0.9285714285714286,0.002014636993408203
dataset2,2,4,700,KNN,3,3,1.0,0.0020105838775634766
dataset2,2,4,700,KNN,3,4,0.9714285714285714,0.002018451690673828
dataset2,2,4,700,KNN,3,5,0.9428571428571428,0.0020236968994140625
dataset2,2,4,700,KNN,3,6,0.9428571428571428,0.0017712116241455078
dataset2,2,4,700,KNN,3,7,0.9857142857142858,0.0020210742950439453
dataset2,2,4,700,KNN,3,8,0.9857142857142858,0.0020186901092529297
dataset2,2,4,700,KNN,3,9,0.9142857142857143,0.006344318389892578
dataset2,2,4,700,KNN,4,0,0.9428571428571428,0.0020105838775634766
dataset2,2,4,700,KNN,4,1,0.9285714285714286,0.0030019283294677734
dataset2,2,4,700,KNN,4,2,0.9285714285714286,0.0019986629486083984
dataset2,2,4,700,KNN,4,3,0.9428571428571428,0.0029981136322021484
dataset2,2,4,700,KNN,4,4,0.9428571428571428,0.001996755599975586
dataset2,2,4,700,KNN,4,5,0.9857142857142858,0.002000570297241211
dataset2,2,4,700,KNN,4,6,0.9571428571428572,0.0024242401123046875
dataset2,2,4,700,KNN,4,7,0.9428571428571428,0.0020034313201904297
dataset2,2,4,700,KNN,4,8,0.9857142857142858,0.0020020008087158203
dataset2,2,4,700,KNN,4,9,0.9428571428571428,0.0009996891021728516
dataset2,2,4,700,KNN,5,0,0.9857142857142858,0.0019986629486083984
dataset2,2,4,700,KNN,5,1,0.9714285714285714,0.0032808780670166016
dataset2,2,4,700,KNN,5,2,0.9571428571428572,0.0020155906677246094
dataset2,2,4,700,KNN,5,3,0.9285714285714286,0.0030014514923095703
dataset2,2,4,700,KNN,5,4,0.9428571428571428,0.002000093460083008
dataset2,2,4,700,KNN,5,5,0.9571428571428572,0.00470423698425293
dataset2,2,4,700,KNN,5,6,0.9714285714285714,0.002006053924560547
dataset2,2,4,700,KNN,5,7,0.9714285714285714,0.0020003318786621094
dataset2,2,4,700,KNN,5,8,0.8857142857142857,0.0020186901092529297
dataset2,2,4,700,KNN,5,9,0.9714285714285714,0.002015829086303711
dataset2,2,4,700,KNN,6,0,0.9857142857142858,0.002017498016357422
dataset2,2,4,700,KNN,6,1,0.9571428571428572,0.00202178955078125
dataset2,2,4,700,KNN,6,2,0.9714285714285714,0.002016782760620117
dataset2,2,4,700,KNN,6,3,0.9428571428571428,0.002011537551879883
dataset2,2,4,700,KNN,6,4,0.9571428571428572,0.0017580986022949219
dataset2,2,4,700,KNN,6,5,0.9714285714285714,0.002015829086303711
dataset2,2,4,700,KNN,6,6,0.9714285714285714,0.0040323734283447266
dataset2,2,4,700,KNN,6,7,0.9142857142857143,0.00201416015625
dataset2,2,4,700,KNN,6,8,0.9428571428571428,0.002015352249145508
dataset2,2,4,700,KNN,6,9,0.9,0.003766298294067383
dataset2,2,4,700,KNN,7,0,0.9714285714285714,0.005418062210083008
dataset2,2,4,700,KNN,7,1,0.9571428571428572,0.0020134449005126953
dataset2,2,4,700,KNN,7,2,0.9428571428571428,0.0024743080139160156
dataset2,2,4,700,KNN,7,3,0.9571428571428572,0.003828287124633789
dataset2,2,4,700,KNN,7,4,0.9428571428571428,0.0
dataset2,2,4,700,KNN,7,5,0.9714285714285714,0.004293918609619141
dataset2,2,4,700,KNN,7,6,0.9571428571428572,0.002027750015258789
dataset2,2,4,700,KNN,7,7,0.9857142857142858,0.0035359859466552734
dataset2,2,4,700,KNN,7,8,0.9571428571428572,0.003000974655151367
dataset2,2,4,700,KNN,7,9,0.9285714285714286,0.0020203590393066406
dataset2,2,4,700,KNN,8,0,0.9714285714285714,0.001001119613647461
dataset2,2,4,700,KNN,8,1,0.9428571428571428,0.002196788787841797
dataset2,2,4,700,KNN,8,2,0.9428571428571428,0.0019981861114501953
dataset2,2,4,700,KNN,8,3,0.9714285714285714,0.00411534309387207
dataset2,2,4,700,KNN,8,4,1.0,0.0010004043579101562
dataset2,2,4,700,KNN,8,5,0.9285714285714286,0.001996278762817383
dataset2,2,4,700,KNN,8,6,0.9428571428571428,0.0019960403442382812
dataset2,2,4,700,KNN,8,7,0.9428571428571428,0.0009992122650146484
dataset2,2,4,700,KNN,8,8,0.9285714285714286,0.002998828887939453
dataset2,2,4,700,KNN,8,9,0.9571428571428572,0.002011537551879883
dataset2,2,4,700,KNN,9,0,0.9857142857142858,0.0
dataset2,2,4,700,KNN,9,1,0.9857142857142858,0.0019979476928710938
dataset2,2,4,700,KNN,9,2,0.9571428571428572,0.001999378204345703
dataset2,2,4,700,KNN,9,3,0.9428571428571428,0.0019958019256591797
dataset2,2,4,700,KNN,9,4,0.9142857142857143,0.0029964447021484375
dataset2,2,4,700,KNN,9,5,0.9714285714285714,0.002001047134399414
dataset2,2,4,700,KNN,9,6,0.9714285714285714,0.0029973983764648438
dataset2,2,4,700,KNN,9,7,0.9571428571428572,0.0020117759704589844
dataset2,2,4,700,KNN,9,8,0.9142857142857143,0.002012014389038086
dataset2,2,4,700,KNN,9,9,0.9428571428571428,0.002015352249145508
dataset2,2,4,700,XGBoost,0,0,0.9857142857142858,0.16744613647460938
dataset2,2,4,700,XGBoost,0,1,0.9857142857142858,0.08513307571411133
dataset2,2,4,700,XGBoost,0,2,0.9714285714285714,0.07530879974365234
dataset2,2,4,700,XGBoost,0,3,0.9571428571428572,0.1221475601196289
dataset2,2,4,700,XGBoost,0,4,1.0,0.09100532531738281
dataset2,2,4,700,XGBoost,0,5,0.9285714285714286,0.2580080032348633
dataset2,2,4,700,XGBoost,0,6,0.9714285714285714,0.08553600311279297
dataset2,2,4,700,XGBoost,0,7,1.0,0.08184981346130371
dataset2,2,4,700,XGBoost,0,8,0.9714285714285714,0.12873339653015137
dataset2,2,4,700,XGBoost,0,9,0.9857142857142858,0.13887929916381836
dataset2,2,4,700,XGBoost,1,0,1.0,0.08691978454589844
dataset2,2,4,700,XGBoost,1,1,0.9857142857142858,0.08275032043457031
dataset2,2,4,700,XGBoost,1,2,0.9714285714285714,0.08604121208190918
dataset2,2,4,700,XGBoost,1,3,0.9857142857142858,0.12949657440185547
dataset2,2,4,700,XGBoost,1,4,0.9571428571428572,0.07554769515991211
dataset2,2,4,700,XGBoost,1,5,0.9714285714285714,0.08708882331848145
dataset2,2,4,700,XGBoost,1,6,0.9714285714285714,0.0821537971496582
dataset2,2,4,700,XGBoost,1,7,0.9571428571428572,0.07177352905273438
dataset2,2,4,700,XGBoost,1,8,0.9285714285714286,0.09494400024414062
dataset2,2,4,700,XGBoost,1,9,1.0,0.08824706077575684
dataset2,2,4,700,XGBoost,2,0,0.9571428571428572,0.0743560791015625
dataset2,2,4,700,XGBoost,2,1,0.9714285714285714,0.08904528617858887
dataset2,2,4,700,XGBoost,2,2,0.9857142857142858,0.11403822898864746
dataset2,2,4,700,XGBoost,2,3,0.9857142857142858,0.21050572395324707
dataset2,2,4,700,XGBoost,2,4,0.9714285714285714,0.07114648818969727
dataset2,2,4,700,XGBoost,2,5,0.9857142857142858,0.057501792907714844
dataset2,2,4,700,XGBoost,2,6,0.9571428571428572,0.055512428283691406
dataset2,2,4,700,XGBoost,2,7,1.0,0.04944157600402832
dataset2,2,4,700,XGBoost,2,8,0.9714285714285714,0.04567241668701172
dataset2,2,4,700,XGBoost,2,9,0.9571428571428572,0.049605369567871094
dataset2,2,4,700,XGBoost,3,0,0.9857142857142858,0.055493831634521484
dataset2,2,4,700,XGBoost,3,1,0.9857142857142858,0.0529782772064209
dataset2,2,4,700,XGBoost,3,2,0.9428571428571428,0.046665191650390625
dataset2,2,4,700,XGBoost,3,3,1.0,0.04743170738220215
dataset2,2,4,700,XGBoost,3,4,0.9714285714285714,0.04905128479003906
dataset2,2,4,700,XGBoost,3,5,1.0,0.05104851722717285
dataset2,2,4,700,XGBoost,3,6,0.9428571428571428,0.04741716384887695
dataset2,2,4,700,XGBoost,3,7,0.9857142857142858,0.05083012580871582
dataset2,2,4,700,XGBoost,3,8,0.9571428571428572,0.05162477493286133
dataset2,2,4,700,XGBoost,3,9,0.9285714285714286,0.04164910316467285
dataset2,2,4,700,XGBoost,4,0,0.9714285714285714,0.0571284294128418
dataset2,2,4,700,XGBoost,4,1,0.9714285714285714,0.053147315979003906
dataset2,2,4,700,XGBoost,4,2,0.9571428571428572,0.04767465591430664
dataset2,2,4,700,XGBoost,4,3,0.9857142857142858,0.04942774772644043
dataset2,2,4,700,XGBoost,4,4,0.9571428571428572,0.047414541244506836
dataset2,2,4,700,XGBoost,4,5,0.9857142857142858,0.27584338188171387
dataset2,2,4,700,XGBoost,4,6,0.9857142857142858,1.1122303009033203
dataset2,2,4,700,XGBoost,4,7,0.9857142857142858,0.09943556785583496
dataset2,2,4,700,XGBoost,4,8,1.0,0.08786368370056152
dataset2,2,4,700,XGBoost,4,9,0.9428571428571428,0.21320867538452148
dataset2,2,4,700,XGBoost,5,0,0.9857142857142858,0.09892845153808594
dataset2,2,4,700,XGBoost,5,1,0.9857142857142858,0.10595417022705078
dataset2,2,4,700,XGBoost,5,2,0.9714285714285714,0.13469839096069336
dataset2,2,4,700,XGBoost,5,3,0.9571428571428572,0.10726666450500488
dataset2,2,4,700,XGBoost,5,4,0.9714285714285714,0.18243169784545898
dataset2,2,4,700,XGBoost,5,5,0.9142857142857143,0.09798455238342285
dataset2,2,4,700,XGBoost,5,6,0.9714285714285714,0.1169435977935791
dataset2,2,4,700,XGBoost,5,7,0.9857142857142858,0.11761164665222168
dataset2,2,4,700,XGBoost,5,8,0.9,0.07941651344299316
dataset2,2,4,700,XGBoost,5,9,0.9714285714285714,0.17042946815490723
dataset2,2,4,700,XGBoost,6,0,1.0,0.09289741516113281
dataset2,2,4,700,XGBoost,6,1,0.9857142857142858,0.10332584381103516
dataset2,2,4,700,XGBoost,6,2,0.9857142857142858,0.1317436695098877
dataset2,2,4,700,XGBoost,6,3,0.9428571428571428,0.1413123607635498
dataset2,2,4,700,XGBoost,6,4,0.9857142857142858,0.13780736923217773
dataset2,2,4,700,XGBoost,6,5,0.9857142857142858,0.08195781707763672
dataset2,2,4,700,XGBoost,6,6,0.9714285714285714,0.08532953262329102
dataset2,2,4,700,XGBoost,6,7,0.9571428571428572,0.09904336929321289
dataset2,2,4,700,XGBoost,6,8,0.9428571428571428,0.04668736457824707
dataset2,2,4,700,XGBoost,6,9,0.9428571428571428,0.052464962005615234
dataset2,2,4,700,XGBoost,7,0,1.0,0.049340248107910156
dataset2,2,4,700,XGBoost,7,1,0.9857142857142858,0.04541659355163574
dataset2,2,4,700,XGBoost,7,2,0.9571428571428572,0.06664705276489258
dataset2,2,4,700,XGBoost,7,3,0.9571428571428572,0.05769228935241699
dataset2,2,4,700,XGBoost,7,4,0.9571428571428572,0.07709789276123047
dataset2,2,4,700,XGBoost,7,5,0.9857142857142858,0.04540371894836426
dataset2,2,4,700,XGBoost,7,6,0.9428571428571428,0.04943060874938965
dataset2,2,4,700,XGBoost,7,7,1.0,0.047406673431396484
dataset2,2,4,700,XGBoost,7,8,0.9571428571428572,0.04883885383605957
dataset2,2,4,700,XGBoost,7,9,0.9857142857142858,0.04956245422363281
dataset2,2,4,700,XGBoost,8,0,0.9714285714285714,0.05545973777770996
dataset2,2,4,700,XGBoost,8,1,0.9714285714285714,0.04917120933532715
dataset2,2,4,700,XGBoost,8,2,0.9714285714285714,0.0536646842956543
dataset2,2,4,700,XGBoost,8,3,0.9857142857142858,0.04741168022155762
dataset2,2,4,700,XGBoost,8,4,1.0,0.047423601150512695
dataset2,2,4,700,XGBoost,8,5,0.9714285714285714,0.047403573989868164
dataset2,2,4,700,XGBoost,8,6,0.9714285714285714,0.04742836952209473
dataset2,2,4,700,XGBoost,8,7,0.9428571428571428,0.05145597457885742
dataset2,2,4,700,XGBoost,8,8,0.9428571428571428,0.04566359519958496
dataset2,2,4,700,XGBoost,8,9,0.9857142857142858,0.09226298332214355
dataset2,2,4,700,XGBoost,9,0,0.9857142857142858,0.07714271545410156
dataset2,2,4,700,XGBoost,9,1,1.0,0.1501142978668213
dataset2,2,4,700,XGBoost,9,2,0.9714285714285714,0.07091522216796875
dataset2,2,4,700,XGBoost,9,3,0.9857142857142858,0.09830379486083984
dataset2,2,4,700,XGBoost,9,4,0.9714285714285714,0.11598467826843262
dataset2,2,4,700,XGBoost,9,5,0.9857142857142858,0.07539057731628418
dataset2,2,4,700,XGBoost,9,6,0.9857142857142858,0.07145166397094727
dataset2,2,4,700,XGBoost,9,7,0.9714285714285714,0.10994625091552734
dataset2,2,4,700,XGBoost,9,8,0.9285714285714286,0.08513760566711426
dataset2,2,4,700,XGBoost,9,9,0.9714285714285714,0.10332870483398438
dataset2,2,4,700,RandomForest,0,0,1.0,0.50105881690979
dataset2,2,4,700,RandomForest,0,1,0.9857142857142858,0.4883582592010498
dataset2,2,4,700,RandomForest,0,2,0.9714285714285714,0.43758559226989746
dataset2,2,4,700,RandomForest,0,3,0.9571428571428572,0.4476790428161621
dataset2,2,4,700,RandomForest,0,4,0.9857142857142858,0.5744285583496094
dataset2,2,4,700,RandomForest,0,5,0.9,0.3681161403656006
dataset2,2,4,700,RandomForest,0,6,0.9714285714285714,0.37499380111694336
dataset2,2,4,700,RandomForest,0,7,1.0,0.40639472007751465
dataset2,2,4,700,RandomForest,0,8,0.9571428571428572,0.41672539710998535
dataset2,2,4,700,RandomForest,0,9,0.9714285714285714,0.3601827621459961
dataset2,2,4,700,RandomForest,1,0,1.0,0.3577263355255127
dataset2,2,4,700,RandomForest,1,1,0.9857142857142858,0.3649890422821045
dataset2,2,4,700,RandomForest,1,2,0.9714285714285714,0.5586304664611816
dataset2,2,4,700,RandomForest,1,3,0.9857142857142858,0.5459499359130859
dataset2,2,4,700,RandomForest,1,4,0.9714285714285714,0.40333127975463867
dataset2,2,4,700,RandomForest,1,5,0.9857142857142858,0.4917318820953369
dataset2,2,4,700,RandomForest,1,6,0.9428571428571428,0.4101428985595703
dataset2,2,4,700,RandomForest,1,7,0.9428571428571428,0.41147804260253906
dataset2,2,4,700,RandomForest,1,8,0.9285714285714286,0.3865187168121338
dataset2,2,4,700,RandomForest,1,9,1.0,0.502216100692749
dataset2,2,4,700,RandomForest,2,0,0.9571428571428572,0.4573795795440674
dataset2,2,4,700,RandomForest,2,1,0.9714285714285714,0.40357518196105957
dataset2,2,4,700,RandomForest,2,2,0.9857142857142858,0.3729991912841797
dataset2,2,4,700,RandomForest,2,3,0.9857142857142858,0.39467549324035645
dataset2,2,4,700,RandomForest,2,4,0.9714285714285714,0.44596266746520996
dataset2,2,4,700,RandomForest,2,5,0.9714285714285714,0.4089682102203369
dataset2,2,4,700,RandomForest,2,6,0.9428571428571428,0.41214656829833984
dataset2,2,4,700,RandomForest,2,7,1.0,0.39119386672973633
dataset2,2,4,700,RandomForest,2,8,0.9714285714285714,0.36164402961730957
dataset2,2,4,700,RandomForest,2,9,0.9571428571428572,0.37543344497680664
dataset2,2,4,700,RandomForest,3,0,0.9571428571428572,0.41458892822265625
dataset2,2,4,700,RandomForest,3,1,0.9571428571428572,0.3888986110687256
dataset2,2,4,700,RandomForest,3,2,0.9571428571428572,0.37789130210876465
dataset2,2,4,700,RandomForest,3,3,1.0,0.3946866989135742
dataset2,2,4,700,RandomForest,3,4,0.9857142857142858,0.4690265655517578
dataset2,2,4,700,RandomForest,3,5,0.9857142857142858,0.39696335792541504
dataset2,2,4,700,RandomForest,3,6,0.9285714285714286,0.4027416706085205
dataset2,2,4,700,RandomForest,3,7,0.9857142857142858,0.42571568489074707
dataset2,2,4,700,RandomForest,3,8,0.9857142857142858,0.44968485832214355
dataset2,2,4,700,RandomForest,3,9,0.9285714285714286,0.4670135974884033
dataset2,2,4,700,RandomForest,4,0,0.9428571428571428,0.39627838134765625
dataset2,2,4,700,RandomForest,4,1,0.9714285714285714,0.4100644588470459
dataset2,2,4,700,RandomForest,4,2,0.9428571428571428,0.44483041763305664
dataset2,2,4,700,RandomForest,4,3,0.9857142857142858,0.5205593109130859
dataset2,2,4,700,RandomForest,4,4,0.9571428571428572,0.43864965438842773
dataset2,2,4,700,RandomForest,4,5,0.9857142857142858,0.42458581924438477
dataset2,2,4,700,RandomForest,4,6,0.9714285714285714,0.4481468200683594
dataset2,2,4,700,RandomForest,4,7,0.9857142857142858,0.40472888946533203
dataset2,2,4,700,RandomForest,4,8,0.9857142857142858,0.4063911437988281
dataset2,2,4,700,RandomForest,4,9,0.9571428571428572,0.44744086265563965
dataset2,2,4,700,RandomForest,5,0,0.9857142857142858,0.4538309574127197
dataset2,2,4,700,RandomForest,5,1,1.0,0.3897676467895508
dataset2,2,4,700,RandomForest,5,2,0.9571428571428572,0.4200751781463623
dataset2,2,4,700,RandomForest,5,3,0.9571428571428572,0.43073081970214844
