dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time
climates,10,32,1415,SVM,7,4,0.7887323943661971,0.08951711654663086
climates,10,32,1415,SVM,7,5,0.7801418439716312,0.08158612251281738
climates,10,32,1415,SVM,7,6,0.8156028368794326,0.0793614387512207
climates,10,32,1415,SVM,7,7,0.7588652482269503,0.07897520065307617
climates,10,32,1415,SVM,7,8,0.7304964539007093,0.0808706283569336
climates,10,32,1415,SVM,7,9,0.7730496453900709,0.08315896987915039
climates,10,32,1415,SVM,8,0,0.7535211267605634,0.08547639846801758
climates,10,32,1415,SVM,8,1,0.7464788732394366,0.08127379417419434
climates,10,32,1415,SVM,8,2,0.823943661971831,0.08776521682739258
climates,10,32,1415,SVM,8,3,0.7816901408450704,0.08968591690063477
climates,10,32,1415,SVM,8,4,0.7605633802816901,0.08788275718688965
climates,10,32,1415,SVM,8,5,0.7943262411347518,0.07918882369995117
climates,10,32,1415,SVM,8,6,0.7588652482269503,0.09280180931091309
climates,10,32,1415,SVM,8,7,0.7163120567375887,0.09543132781982422
climates,10,32,1415,SVM,8,8,0.7943262411347518,0.0878598690032959
climates,10,32,1415,SVM,8,9,0.7872340425531915,0.08622288703918457
climates,10,32,1415,SVM,9,0,0.7746478873239436,0.08121633529663086
climates,10,32,1415,SVM,9,1,0.8098591549295775,0.07892251014709473
climates,10,32,1415,SVM,9,2,0.8028169014084507,0.08965945243835449
climates,10,32,1415,SVM,9,3,0.6971830985915493,0.07992815971374512
climates,10,32,1415,SVM,9,4,0.7887323943661971,0.08808016777038574
climates,10,32,1415,SVM,9,5,0.7446808510638298,0.08351850509643555
climates,10,32,1415,SVM,9,6,0.7801418439716312,0.0864255428314209
climates,10,32,1415,SVM,9,7,0.8156028368794326,0.07303094863891602
climates,10,32,1415,SVM,9,8,0.723404255319149,0.3769412040710449
climates,10,32,1415,SVM,9,9,0.7872340425531915,0.08408021926879883
climates,10,32,1415,LogisticRegression,0,0,0.7323943661971831,0.15737700462341309
climates,10,32,1415,LogisticRegression,0,1,0.7746478873239436,0.14838433265686035
climates,10,32,1415,LogisticRegression,0,2,0.7605633802816901,0.16651272773742676
climates,10,32,1415,LogisticRegression,0,3,0.8380281690140845,0.14720439910888672
climates,10,32,1415,LogisticRegression,0,4,0.8098591549295775,0.1676335334777832
climates,10,32,1415,LogisticRegression,0,5,0.8439716312056738,0.1274583339691162
climates,10,32,1415,LogisticRegression,0,6,0.8581560283687943,0.17400813102722168
climates,10,32,1415,LogisticRegression,0,7,0.8226950354609929,0.1430668830871582
climates,10,32,1415,LogisticRegression,0,8,0.8014184397163121,0.16528034210205078
climates,10,32,1415,LogisticRegression,0,9,0.7730496453900709,0.15210556983947754
climates,10,32,1415,LogisticRegression,1,0,0.8028169014084507,0.18109655380249023
climates,10,32,1415,LogisticRegression,1,1,0.8380281690140845,0.12799930572509766
climates,10,32,1415,LogisticRegression,1,2,0.7746478873239436,0.16534924507141113
climates,10,32,1415,LogisticRegression,1,3,0.8591549295774648,0.14722824096679688
climates,10,32,1415,LogisticRegression,1,4,0.7816901408450704,0.16687941551208496
climates,10,32,1415,LogisticRegression,1,5,0.8581560283687943,0.15186071395874023
climates,10,32,1415,LogisticRegression,1,6,0.7801418439716312,0.17043638229370117
climates,10,32,1415,LogisticRegression,1,7,0.8297872340425532,0.13517308235168457
climates,10,32,1415,LogisticRegression,1,8,0.8014184397163121,0.17695283889770508
climates,10,32,1415,LogisticRegression,1,9,0.7801418439716312,0.14238619804382324
climates,10,32,1415,LogisticRegression,2,0,0.8169014084507042,0.16466641426086426
climates,10,32,1415,LogisticRegression,2,1,0.8098591549295775,0.15496397018432617
climates,10,32,1415,LogisticRegression,2,2,0.8028169014084507,0.169999361038208
climates,10,32,1415,LogisticRegression,2,3,0.8450704225352113,0.14384961128234863
climates,10,32,1415,LogisticRegression,2,4,0.8098591549295775,0.15871453285217285
climates,10,32,1415,LogisticRegression,2,5,0.7730496453900709,0.13402700424194336
climates,10,32,1415,LogisticRegression,2,6,0.7730496453900709,0.18589162826538086
climates,10,32,1415,LogisticRegression,2,7,0.8014184397163121,0.13865900039672852
climates,10,32,1415,LogisticRegression,2,8,0.7801418439716312,0.15564560890197754
climates,10,32,1415,LogisticRegression,2,9,0.851063829787234,0.14829182624816895
climates,10,32,1415,LogisticRegression,3,0,0.7746478873239436,0.16574692726135254
climates,10,32,1415,LogisticRegression,3,1,0.823943661971831,0.15497994422912598
climates,10,32,1415,LogisticRegression,3,2,0.8309859154929577,0.16934490203857422
climates,10,32,1415,LogisticRegression,3,3,0.7676056338028169,0.14320850372314453
climates,10,32,1415,LogisticRegression,3,4,0.8661971830985915,0.18073272705078125
climates,10,32,1415,LogisticRegression,3,5,0.7730496453900709,0.1692652702331543
climates,10,32,1415,LogisticRegression,3,6,0.7872340425531915,0.19257736206054688
climates,10,32,1415,LogisticRegression,3,7,0.8297872340425532,0.1887509822845459
climates,10,32,1415,LogisticRegression,3,8,0.7801418439716312,0.2339491844177246
climates,10,32,1415,LogisticRegression,3,9,0.8297872340425532,0.2621796131134033
climates,10,32,1415,LogisticRegression,4,0,0.8098591549295775,0.20106124877929688
climates,10,32,1415,LogisticRegression,4,1,0.795774647887324,0.1945798397064209
climates,10,32,1415,LogisticRegression,4,2,0.8098591549295775,0.20721197128295898
climates,10,32,1415,LogisticRegression,4,3,0.7746478873239436,0.2508704662322998
climates,10,32,1415,LogisticRegression,4,4,0.8380281690140845,0.17453813552856445
climates,10,32,1415,LogisticRegression,4,5,0.8014184397163121,0.20498371124267578
climates,10,32,1415,LogisticRegression,4,6,0.7943262411347518,0.17336320877075195
climates,10,32,1415,LogisticRegression,4,7,0.8368794326241135,0.23874640464782715
climates,10,32,1415,LogisticRegression,4,8,0.8085106382978723,0.13236284255981445
climates,10,32,1415,LogisticRegression,4,9,0.8226950354609929,0.19118642807006836
climates,10,32,1415,LogisticRegression,5,0,0.8380281690140845,0.1520986557006836
climates,10,32,1415,LogisticRegression,5,1,0.7676056338028169,0.17103338241577148
climates,10,32,1415,LogisticRegression,5,2,0.8098591549295775,0.15187954902648926
climates,10,32,1415,LogisticRegression,5,3,0.795774647887324,0.24797940254211426
climates,10,32,1415,LogisticRegression,5,4,0.823943661971831,0.23083758354187012
climates,10,32,1415,LogisticRegression,5,5,0.8156028368794326,0.2632477283477783
climates,10,32,1415,LogisticRegression,5,6,0.7801418439716312,0.1921980381011963
climates,10,32,1415,LogisticRegression,5,7,0.8156028368794326,0.2555723190307617
climates,10,32,1415,LogisticRegression,5,8,0.8297872340425532,0.16608858108520508
climates,10,32,1415,LogisticRegression,5,9,0.8368794326241135,0.17538809776306152
climates,10,32,1415,LogisticRegression,6,0,0.8309859154929577,0.16210389137268066
climates,10,32,1415,LogisticRegression,6,1,0.8380281690140845,0.18595647811889648
climates,10,32,1415,LogisticRegression,6,2,0.8450704225352113,0.1770937442779541
climates,10,32,1415,LogisticRegression,6,3,0.8309859154929577,0.1686248779296875
climates,10,32,1415,LogisticRegression,6,4,0.7746478873239436,0.15564966201782227
climates,10,32,1415,LogisticRegression,6,5,0.7375886524822695,0.20604181289672852
climates,10,32,1415,LogisticRegression,6,6,0.7943262411347518,0.15523648262023926
climates,10,32,1415,LogisticRegression,6,7,0.8085106382978723,0.15797185897827148
climates,10,32,1415,LogisticRegression,6,8,0.851063829787234,0.14351558685302734
climates,10,32,1415,LogisticRegression,6,9,0.7588652482269503,0.5108187198638916
climates,10,32,1415,LogisticRegression,7,0,0.795774647887324,0.15923047065734863
climates,10,32,1415,LogisticRegression,7,1,0.8450704225352113,0.2655303478240967
climates,10,32,1415,LogisticRegression,7,2,0.8309859154929577,0.15847063064575195
climates,10,32,1415,LogisticRegression,7,3,0.7816901408450704,0.169508695602417
climates,10,32,1415,LogisticRegression,7,4,0.823943661971831,0.18867015838623047
climates,10,32,1415,LogisticRegression,7,5,0.8226950354609929,0.15519046783447266
climates,10,32,1415,LogisticRegression,7,6,0.851063829787234,0.15714645385742188
climates,10,32,1415,LogisticRegression,7,7,0.7659574468085106,0.19314074516296387
climates,10,32,1415,LogisticRegression,7,8,0.7943262411347518,0.16095590591430664
climates,10,32,1415,LogisticRegression,7,9,0.7730496453900709,0.20357489585876465
climates,10,32,1415,LogisticRegression,8,0,0.8802816901408451,0.1410675048828125
climates,10,32,1415,LogisticRegression,8,1,0.8028169014084507,0.1743485927581787
climates,10,32,1415,LogisticRegression,8,2,0.8943661971830986,0.1482245922088623
climates,10,32,1415,LogisticRegression,8,3,0.7676056338028169,0.1573350429534912
climates,10,32,1415,LogisticRegression,8,4,0.7676056338028169,0.18347930908203125
climates,10,32,1415,LogisticRegression,8,5,0.8297872340425532,0.16175007820129395
climates,10,32,1415,LogisticRegression,8,6,0.8156028368794326,0.13948774337768555
climates,10,32,1415,LogisticRegression,8,7,0.7872340425531915,0.16905784606933594
climates,10,32,1415,LogisticRegression,8,8,0.8085106382978723,0.15432333946228027
climates,10,32,1415,LogisticRegression,8,9,0.8085106382978723,0.16245126724243164
climates,10,32,1415,LogisticRegression,9,0,0.7746478873239436,0.1503458023071289
climates,10,32,1415,LogisticRegression,9,1,0.8450704225352113,0.19097614288330078
climates,10,32,1415,LogisticRegression,9,2,0.8098591549295775,0.1410682201385498
climates,10,32,1415,LogisticRegression,9,3,0.8028169014084507,0.2064359188079834
climates,10,32,1415,LogisticRegression,9,4,0.8028169014084507,0.16196775436401367
climates,10,32,1415,LogisticRegression,9,5,0.7588652482269503,0.17104840278625488
climates,10,32,1415,LogisticRegression,9,6,0.8156028368794326,0.15939807891845703
climates,10,32,1415,LogisticRegression,9,7,0.8723404255319149,0.18341708183288574
climates,10,32,1415,LogisticRegression,9,8,0.7730496453900709,0.16634416580200195
climates,10,32,1415,LogisticRegression,9,9,0.7872340425531915,0.1865684986114502
climates,10,32,1415,KNN,0,0,0.8098591549295775,0.0
climates,10,32,1415,KNN,0,1,0.7535211267605634,0.0
climates,10,32,1415,KNN,0,2,0.7394366197183099,0.0020139217376708984
climates,10,32,1415,KNN,0,3,0.7816901408450704,0.0
climates,10,32,1415,KNN,0,4,0.7535211267605634,0.0020134449005126953
climates,10,32,1415,KNN,0,5,0.7801418439716312,0.002010345458984375
climates,10,32,1415,KNN,0,6,0.7446808510638298,0.0
climates,10,32,1415,KNN,0,7,0.8085106382978723,0.0
climates,10,32,1415,KNN,0,8,0.7659574468085106,0.002012968063354492
climates,10,32,1415,KNN,0,9,0.7021276595744681,0.002010822296142578
climates,10,32,1415,KNN,1,0,0.7535211267605634,0.002012491226196289
climates,10,32,1415,KNN,1,1,0.7887323943661971,0.0
climates,10,32,1415,KNN,1,2,0.7112676056338029,0.0
climates,10,32,1415,KNN,1,3,0.7816901408450704,0.002010822296142578
climates,10,32,1415,KNN,1,4,0.7394366197183099,0.0020079612731933594
climates,10,32,1415,KNN,1,5,0.7375886524822695,0.0
climates,10,32,1415,KNN,1,6,0.8014184397163121,0.002013683319091797
climates,10,32,1415,KNN,1,7,0.8226950354609929,0.0020112991333007812
climates,10,32,1415,KNN,1,8,0.8014184397163121,0.0
climates,10,32,1415,KNN,1,9,0.723404255319149,0.0
climates,10,32,1415,KNN,2,0,0.7887323943661971,0.0020055770874023438
climates,10,32,1415,KNN,2,1,0.7746478873239436,0.0020084381103515625
climates,10,32,1415,KNN,2,2,0.7676056338028169,0.0
climates,10,32,1415,KNN,2,3,0.7887323943661971,0.0020067691802978516
climates,10,32,1415,KNN,2,4,0.7746478873239436,0.002007722854614258
climates,10,32,1415,KNN,2,5,0.7943262411347518,0.0
climates,10,32,1415,KNN,2,6,0.7730496453900709,0.0
climates,10,32,1415,KNN,2,7,0.7163120567375887,0.002009868621826172
climates,10,32,1415,KNN,2,8,0.7092198581560284,0.002009868621826172
climates,10,32,1415,KNN,2,9,0.7730496453900709,0.002009153366088867
climates,10,32,1415,KNN,3,0,0.7253521126760564,0.002008199691772461
climates,10,32,1415,KNN,3,1,0.7253521126760564,0.002007007598876953
climates,10,32,1415,KNN,3,2,0.7746478873239436,0.0
climates,10,32,1415,KNN,3,3,0.7253521126760564,0.002010345458984375
climates,10,32,1415,KNN,3,4,0.8098591549295775,0.0020101070404052734
climates,10,32,1415,KNN,3,5,0.7659574468085106,0.002007007598876953
climates,10,32,1415,KNN,3,6,0.7021276595744681,0.002016305923461914
climates,10,32,1415,KNN,3,7,0.7801418439716312,0.0020096302032470703
climates,10,32,1415,KNN,3,8,0.723404255319149,0.0
climates,10,32,1415,KNN,3,9,0.8014184397163121,0.0
climates,10,32,1415,KNN,4,0,0.7816901408450704,0.002010345458984375
climates,10,32,1415,KNN,4,1,0.7676056338028169,0.002019643783569336
climates,10,32,1415,KNN,4,2,0.7887323943661971,0.0020291805267333984
climates,10,32,1415,KNN,4,3,0.7535211267605634,0.002016782760620117
climates,10,32,1415,KNN,4,4,0.7253521126760564,0.002015352249145508
climates,10,32,1415,KNN,4,5,0.7872340425531915,0.0020215511322021484
climates,10,32,1415,KNN,4,6,0.7446808510638298,0.0020143985748291016
climates,10,32,1415,KNN,4,7,0.75177304964539,0.0010101795196533203
climates,10,32,1415,KNN,4,8,0.7801418439716312,0.0
climates,10,32,1415,KNN,4,9,0.7659574468085106,0.002981424331665039
climates,10,32,1415,KNN,5,0,0.7605633802816901,0.0020117759704589844
climates,10,32,1415,KNN,5,1,0.7887323943661971,0.002020597457885742
climates,10,32,1415,KNN,5,2,0.8169014084507042,0.0
climates,10,32,1415,KNN,5,3,0.7676056338028169,0.002019643783569336
climates,10,32,1415,KNN,5,4,0.7746478873239436,0.0
climates,10,32,1415,KNN,5,5,0.7659574468085106,0.002024412155151367
climates,10,32,1415,KNN,5,6,0.7304964539007093,0.0017561912536621094
climates,10,32,1415,KNN,5,7,0.7730496453900709,0.004030942916870117
climates,10,32,1415,KNN,5,8,0.7588652482269503,0.004035472869873047
climates,10,32,1415,KNN,5,9,0.7730496453900709,0.0020132064819335938
climates,10,32,1415,KNN,6,0,0.7323943661971831,0.0020110607147216797
climates,10,32,1415,KNN,6,1,0.7746478873239436,0.0
climates,10,32,1415,KNN,6,2,0.795774647887324,0.002008199691772461
climates,10,32,1415,KNN,6,3,0.7746478873239436,0.002007722854614258
climates,10,32,1415,KNN,6,4,0.7887323943661971,0.0020058155059814453
climates,10,32,1415,KNN,6,5,0.6950354609929078,0.0
climates,10,32,1415,KNN,6,6,0.7730496453900709,0.0020105838775634766
climates,10,32,1415,KNN,6,7,0.7801418439716312,0.002009868621826172
climates,10,32,1415,KNN,6,8,0.8014184397163121,0.0
climates,10,32,1415,KNN,6,9,0.7304964539007093,0.0
climates,10,32,1415,KNN,7,0,0.7746478873239436,0.0020055770874023438
climates,10,32,1415,KNN,7,1,0.7816901408450704,0.0017499923706054688
climates,10,32,1415,KNN,7,2,0.7464788732394366,0.0
climates,10,32,1415,KNN,7,3,0.7253521126760564,0.0
climates,10,32,1415,KNN,7,4,0.7605633802816901,0.0
climates,10,32,1415,KNN,7,5,0.7801418439716312,0.0020246505737304688
climates,10,32,1415,KNN,7,6,0.8297872340425532,0.0
climates,10,32,1415,KNN,7,7,0.75177304964539,0.0020334720611572266
climates,10,32,1415,KNN,7,8,0.7588652482269503,0.0011217594146728516
climates,10,32,1415,KNN,7,9,0.7021276595744681,0.0020165443420410156
climates,10,32,1415,KNN,8,0,0.7535211267605634,0.0017583370208740234
climates,10,32,1415,KNN,8,1,0.7464788732394366,0.0020101070404052734
climates,10,32,1415,KNN,8,2,0.823943661971831,0.002012014389038086
climates,10,32,1415,KNN,8,3,0.7253521126760564,0.0
climates,10,32,1415,KNN,8,4,0.8380281690140845,0.0
climates,10,32,1415,KNN,8,5,0.7730496453900709,0.0
climates,10,32,1415,KNN,8,6,0.75177304964539,0.0020062923431396484
climates,10,32,1415,KNN,8,7,0.7588652482269503,0.0020093917846679688
climates,10,32,1415,KNN,8,8,0.7446808510638298,0.0
climates,10,32,1415,KNN,8,9,0.7730496453900709,0.0
climates,10,32,1415,KNN,9,0,0.7676056338028169,0.0020084381103515625
climates,10,32,1415,KNN,9,1,0.7464788732394366,0.0020101070404052734
climates,10,32,1415,KNN,9,2,0.7887323943661971,0.0
climates,10,32,1415,KNN,9,3,0.7464788732394366,0.0020110607147216797
climates,10,32,1415,KNN,9,4,0.7183098591549296,0.0020105838775634766
climates,10,32,1415,KNN,9,5,0.7304964539007093,0.0017535686492919922
climates,10,32,1415,KNN,9,6,0.7730496453900709,0.0
climates,10,32,1415,KNN,9,7,0.7943262411347518,0.002007722854614258
climates,10,32,1415,KNN,9,8,0.75177304964539,0.00200653076171875
climates,10,32,1415,KNN,9,9,0.7872340425531915,0.0
climates,10,32,1415,XGBoost,0,0,0.8450704225352113,1.199389934539795
climates,10,32,1415,XGBoost,0,1,0.9014084507042254,1.2602014541625977
climates,10,32,1415,XGBoost,0,2,0.8661971830985915,1.1466541290283203
climates,10,32,1415,XGBoost,0,3,0.8873239436619719,1.2547821998596191
climates,10,32,1415,XGBoost,0,4,0.8661971830985915,1.2474534511566162
climates,10,32,1415,XGBoost,0,5,0.8936170212765957,1.1298353672027588
climates,10,32,1415,XGBoost,0,6,0.8865248226950354,1.1085693836212158
climates,10,32,1415,XGBoost,0,7,0.9078014184397163,1.0972912311553955
climates,10,32,1415,XGBoost,0,8,0.900709219858156,1.113102674484253
climates,10,32,1415,XGBoost,0,9,0.8156028368794326,1.1075963973999023
climates,10,32,1415,XGBoost,1,0,0.8943661971830986,1.4010396003723145
climates,10,32,1415,XGBoost,1,1,0.8732394366197183,1.1013789176940918
climates,10,32,1415,XGBoost,1,2,0.8732394366197183,1.1124835014343262
climates,10,32,1415,XGBoost,1,3,0.8802816901408451,1.0989620685577393
climates,10,32,1415,XGBoost,1,4,0.8873239436619719,1.0781254768371582
climates,10,32,1415,XGBoost,1,5,0.8581560283687943,1.0988757610321045
climates,10,32,1415,XGBoost,1,6,0.8652482269503546,1.0862226486206055
climates,10,32,1415,XGBoost,1,7,0.9148936170212766,1.1098382472991943
climates,10,32,1415,XGBoost,1,8,0.851063829787234,1.0922415256500244
climates,10,32,1415,XGBoost,1,9,0.8581560283687943,1.0879263877868652
climates,10,32,1415,XGBoost,2,0,0.8661971830985915,1.0963220596313477
climates,10,32,1415,XGBoost,2,1,0.8873239436619719,1.1068923473358154
climates,10,32,1415,XGBoost,2,2,0.9154929577464789,1.1389024257659912
climates,10,32,1415,XGBoost,2,3,0.8661971830985915,1.1125884056091309
climates,10,32,1415,XGBoost,2,4,0.8873239436619719,1.0908827781677246
climates,10,32,1415,XGBoost,2,5,0.8865248226950354,1.0839767456054688
climates,10,32,1415,XGBoost,2,6,0.8581560283687943,1.1011557579040527
climates,10,32,1415,XGBoost,2,7,0.8368794326241135,1.0750739574432373
climates,10,32,1415,XGBoost,2,8,0.8936170212765957,1.0969922542572021
climates,10,32,1415,XGBoost,2,9,0.8865248226950354,1.085505485534668
climates,10,32,1415,XGBoost,3,0,0.9295774647887324,1.1334662437438965
climates,10,32,1415,XGBoost,3,1,0.8309859154929577,1.0718162059783936
climates,10,32,1415,XGBoost,3,2,0.8661971830985915,1.0730409622192383
climates,10,32,1415,XGBoost,3,3,0.8450704225352113,1.0771281719207764
climates,10,32,1415,XGBoost,3,4,0.9014084507042254,1.1175899505615234
climates,10,32,1415,XGBoost,3,5,0.851063829787234,1.1126151084899902
climates,10,32,1415,XGBoost,3,6,0.851063829787234,1.0812840461730957
climates,10,32,1415,XGBoost,3,7,0.9078014184397163,1.1036884784698486
climates,10,32,1415,XGBoost,3,8,0.8723404255319149,1.0797646045684814
climates,10,32,1415,XGBoost,3,9,0.8794326241134752,1.1184313297271729
climates,10,32,1415,XGBoost,4,0,0.8591549295774648,1.1250996589660645
climates,10,32,1415,XGBoost,4,1,0.8591549295774648,1.080345869064331
climates,10,32,1415,XGBoost,4,2,0.9154929577464789,1.0837805271148682
climates,10,32,1415,XGBoost,4,3,0.8732394366197183,1.0863993167877197
climates,10,32,1415,XGBoost,4,4,0.8802816901408451,1.1763083934783936
climates,10,32,1415,XGBoost,4,5,0.900709219858156,2.2088098526000977
climates,10,32,1415,XGBoost,4,6,0.8297872340425532,1.7653841972351074
climates,10,32,1415,XGBoost,4,7,0.8936170212765957,1.3484339714050293
climates,10,32,1415,XGBoost,4,8,0.8652482269503546,4.070901870727539
climates,10,32,1415,XGBoost,4,9,0.8936170212765957,3.1558921337127686
climates,10,32,1415,XGBoost,5,0,0.8943661971830986,1.2642979621887207
climates,10,32,1415,XGBoost,5,1,0.8943661971830986,1.1368234157562256
climates,10,32,1415,XGBoost,5,2,0.8943661971830986,2.157175302505493
climates,10,32,1415,XGBoost,5,3,0.8661971830985915,1.7798187732696533
climates,10,32,1415,XGBoost,5,4,0.8732394366197183,1.2530760765075684
climates,10,32,1415,XGBoost,5,5,0.8652482269503546,1.762913465499878
climates,10,32,1415,XGBoost,5,6,0.8297872340425532,1.2349472045898438
climates,10,32,1415,XGBoost,5,7,0.8581560283687943,3.4693825244903564
climates,10,32,1415,XGBoost,5,8,0.8581560283687943,1.1389498710632324
climates,10,32,1415,XGBoost,5,9,0.8936170212765957,1.261885404586792
climates,10,32,1415,XGBoost,6,0,0.852112676056338,1.7341535091400146
climates,10,32,1415,XGBoost,6,1,0.9154929577464789,1.5737593173980713
climates,10,32,1415,XGBoost,6,2,0.9154929577464789,1.2444169521331787
climates,10,32,1415,XGBoost,6,3,0.8450704225352113,1.5659825801849365
climates,10,32,1415,XGBoost,6,4,0.8873239436619719,2.403228759765625
climates,10,32,1415,XGBoost,6,5,0.8865248226950354,2.416290521621704
climates,10,32,1415,XGBoost,6,6,0.8723404255319149,1.5806615352630615
climates,10,32,1415,XGBoost,6,7,0.8865248226950354,1.1811046600341797
climates,10,32,1415,XGBoost,6,8,0.9148936170212766,1.2203764915466309
climates,10,32,1415,XGBoost,6,9,0.8297872340425532,1.2694766521453857
climates,10,32,1415,XGBoost,7,0,0.8802816901408451,1.5416843891143799
climates,10,32,1415,XGBoost,7,1,0.8591549295774648,2.5725436210632324
climates,10,32,1415,XGBoost,7,2,0.852112676056338,1.351679801940918
climates,10,32,1415,XGBoost,7,3,0.8309859154929577,9.608017444610596
climates,10,32,1415,XGBoost,7,4,0.8943661971830986,2.073413610458374
climates,10,32,1415,XGBoost,7,5,0.8794326241134752,1.6208584308624268
climates,10,32,1415,XGBoost,7,6,0.8936170212765957,1.6573138236999512
climates,10,32,1415,XGBoost,7,7,0.851063829787234,2.67577862739563
climates,10,32,1415,XGBoost,7,8,0.8936170212765957,1.8067350387573242
climates,10,32,1415,XGBoost,7,9,0.8723404255319149,1.2091405391693115
climates,10,32,1415,XGBoost,8,0,0.8732394366197183,1.3990657329559326
climates,10,32,1415,XGBoost,8,1,0.8943661971830986,1.14359712600708
climates,10,32,1415,XGBoost,8,2,0.8661971830985915,1.1577184200286865
climates,10,32,1415,XGBoost,8,3,0.8802816901408451,1.2434914112091064
climates,10,32,1415,XGBoost,8,4,0.8732394366197183,5.8557069301605225
climates,10,32,1415,XGBoost,8,5,0.8368794326241135,12.032854557037354
climates,10,32,1415,XGBoost,8,6,0.8794326241134752,3.3165860176086426
climates,10,32,1415,XGBoost,8,7,0.8723404255319149,3.2920901775360107
climates,10,32,1415,XGBoost,8,8,0.8865248226950354,5.079388618469238
climates,10,32,1415,XGBoost,8,9,0.8652482269503546,5.349245071411133
climates,10,32,1415,XGBoost,9,0,0.8873239436619719,3.06486439704895
climates,10,32,1415,XGBoost,9,1,0.8873239436619719,5.608901500701904
climates,10,32,1415,XGBoost,9,2,0.8732394366197183,1.3255372047424316
climates,10,32,1415,XGBoost,9,3,0.9014084507042254,1.599994421005249
climates,10,32,1415,XGBoost,9,4,0.8873239436619719,1.4157676696777344
climates,10,32,1415,XGBoost,9,5,0.8652482269503546,1.2140302658081055
climates,10,32,1415,XGBoost,9,6,0.8865248226950354,1.1186115741729736
climates,10,32,1415,XGBoost,9,7,0.8439716312056738,1.1170191764831543
climates,10,32,1415,XGBoost,9,8,0.8439716312056738,1.1868877410888672
climates,10,32,1415,XGBoost,9,9,0.8936170212765957,1.3135275840759277
climates,10,32,1415,RandomForest,0,0,0.8309859154929577,0.9137623310089111
climates,10,32,1415,RandomForest,0,1,0.8591549295774648,0.8377542495727539
climates,10,32,1415,RandomForest,0,2,0.8873239436619719,0.8447949886322021
climates,10,32,1415,RandomForest,0,3,0.8873239436619719,0.8424263000488281
climates,10,32,1415,RandomForest,0,4,0.8802816901408451,0.8317427635192871
climates,10,32,1415,RandomForest,0,5,0.9432624113475178,0.8506264686584473
climates,10,32,1415,RandomForest,0,6,0.8723404255319149,0.8485279083251953
climates,10,32,1415,RandomForest,0,7,0.9148936170212766,0.8644723892211914
climates,10,32,1415,RandomForest,0,8,0.8936170212765957,0.8478739261627197
climates,10,32,1415,RandomForest,0,9,0.8439716312056738,0.8252673149108887
climates,10,32,1415,RandomForest,1,0,0.8661971830985915,0.8752474784851074
climates,10,32,1415,RandomForest,1,1,0.8591549295774648,0.8495621681213379
climates,10,32,1415,RandomForest,1,2,0.8591549295774648,0.9344375133514404
climates,10,32,1415,RandomForest,1,3,0.9014084507042254,0.9575471878051758
climates,10,32,1415,RandomForest,1,4,0.8873239436619719,0.9710438251495361
climates,10,32,1415,RandomForest,1,5,0.8936170212765957,0.9302091598510742
climates,10,32,1415,RandomForest,1,6,0.8581560283687943,0.8644802570343018
climates,10,32,1415,RandomForest,1,7,0.9361702127659575,0.9317431449890137
climates,10,32,1415,RandomForest,1,8,0.8439716312056738,0.9651391506195068
climates,10,32,1415,RandomForest,1,9,0.8368794326241135,0.9201548099517822
climates,10,32,1415,RandomForest,2,0,0.8732394366197183,0.8417997360229492
climates,10,32,1415,RandomForest,2,1,0.8873239436619719,0.8505532741546631
climates,10,32,1415,RandomForest,2,2,0.9084507042253521,0.8389914035797119
climates,10,32,1415,RandomForest,2,3,0.8732394366197183,0.8363924026489258
climates,10,32,1415,RandomForest,2,4,0.8450704225352113,0.8441641330718994
climates,10,32,1415,RandomForest,2,5,0.8794326241134752,0.8405468463897705
climates,10,32,1415,RandomForest,2,6,0.8297872340425532,0.8291728496551514
climates,10,32,1415,RandomForest,2,7,0.8652482269503546,0.9631915092468262
climates,10,32,1415,RandomForest,2,8,0.8652482269503546,1.0318760871887207
climates,10,32,1415,RandomForest,2,9,0.8936170212765957,0.880446195602417
climates,10,32,1415,RandomForest,3,0,0.8873239436619719,0.9072062969207764
climates,10,32,1415,RandomForest,3,1,0.852112676056338,0.8339681625366211
climates,10,32,1415,RandomForest,3,2,0.852112676056338,0.8514885902404785
climates,10,32,1415,RandomForest,3,3,0.8450704225352113,0.9517028331756592
climates,10,32,1415,RandomForest,3,4,0.9225352112676056,0.9541056156158447
climates,10,32,1415,RandomForest,3,5,0.8794326241134752,1.0318431854248047
climates,10,32,1415,RandomForest,3,6,0.8581560283687943,0.9937877655029297
climates,10,32,1415,RandomForest,3,7,0.8936170212765957,0.8785784244537354
climates,10,32,1415,RandomForest,3,8,0.8368794326241135,0.8618817329406738
climates,10,32,1415,RandomForest,3,9,0.9219858156028369,0.8681645393371582
climates,10,32,1415,RandomForest,4,0,0.8802816901408451,0.8723509311676025
climates,10,32,1415,RandomForest,4,1,0.8380281690140845,0.9017150402069092
climates,10,32,1415,RandomForest,4,2,0.9154929577464789,0.8629844188690186
climates,10,32,1415,RandomForest,4,3,0.8943661971830986,0.8700351715087891
climates,10,32,1415,RandomForest,4,4,0.8591549295774648,0.8612143993377686
climates,10,32,1415,RandomForest,4,5,0.8936170212765957,0.8612935543060303
climates,10,32,1415,RandomForest,4,6,0.851063829787234,0.8897745609283447
