Unnamed: 0,dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time,source_file,algorithm
7,dry-climates,3,16.000000,522,sdsa_svc_not_update,4,7,0.903846,0.014558,dataset-dry-climates-mc-4.csv,sdsa_svc_not_update
8,dry-climates,3,16.000000,522,sdsa_svc_not_update,4,8,0.942308,0.014239,dataset-dry-climates-mc-4.csv,sdsa_svc_not_update
9,dry-climates,3,16.000000,522,sdsa_svc_not_update,4,9,0.942308,0.014709,dataset-dry-climates-mc-4.csv,sdsa_svc_not_update
0,dry-climates,3,16.000000,522,sdsa_svc_not_update,6,0,0.981132,0.016866,dataset-dry-climates-mc-6.csv,sdsa_svc_not_update
1,dry-climates,3,16.000000,522,sdsa_svc_not_update,6,1,0.962264,0.014949,dataset-dry-climates-mc-6.csv,sdsa_svc_not_update
2,dry-climates,3,16.000000,522,sdsa_svc_not_update,6,2,0.903846,0.014439,dataset-dry-climates-mc-6.csv,sdsa_svc_not_update
3,dry-climates,3,16.000000,522,sdsa_svc_not_update,6,3,0.942308,0.014565,dataset-dry-climates-mc-6.csv,sdsa_svc_not_update
4,dry-climates,3,16.000000,522,sdsa_svc_not_update,6,4,0.942308,0.015056,dataset-dry-climates-mc-6.csv,sdsa_svc_not_update
5,dry-climates,3,16.000000,522,sdsa_svc_not_update,6,5,0.961538,0.014744,dataset-dry-climates-mc-6.csv,sdsa_svc_not_update
6,dry-climates,3,16.000000,522,sdsa_svc_not_update,6,6,0.942308,0.014464,dataset-dry-climates-mc-6.csv,sdsa_svc_not_update
7,dry-climates,3,16.000000,522,sdsa_svc_not_update,6,7,0.903846,0.014513,dataset-dry-climates-mc-6.csv,sdsa_svc_not_update
8,dry-climates,3,16.000000,522,sdsa_svc_not_update,6,8,0.884615,0.014694,dataset-dry-climates-mc-6.csv,sdsa_svc_not_update
9,dry-climates,3,16.000000,522,sdsa_svc_not_update,6,9,0.961538,0.014549,dataset-dry-climates-mc-6.csv,sdsa_svc_not_update
0,dataset3,2,3.000000,700,sdsa_svc_not_update,6,0,0.957143,0.020765,dataset-dataset3-mc-6.csv,sdsa_svc_not_update
1,dataset3,2,3.000000,700,sdsa_svc_not_update,6,1,0.971429,0.019906,dataset-dataset3-mc-6.csv,sdsa_svc_not_update
2,dataset3,2,3.000000,700,sdsa_svc_not_update,6,2,0.985714,0.019847,dataset-dataset3-mc-6.csv,sdsa_svc_not_update
3,dataset3,2,3.000000,700,sdsa_svc_not_update,6,3,0.957143,0.019721,dataset-dataset3-mc-6.csv,sdsa_svc_not_update
4,dataset3,2,3.000000,700,sdsa_svc_not_update,6,4,0.957143,0.019126,dataset-dataset3-mc-6.csv,sdsa_svc_not_update
5,dataset3,2,3.000000,700,sdsa_svc_not_update,6,5,0.957143,0.019183,dataset-dataset3-mc-6.csv,sdsa_svc_not_update
6,dataset3,2,3.000000,700,sdsa_svc_not_update,6,6,0.942857,0.018717,dataset-dataset3-mc-6.csv,sdsa_svc_not_update
7,dataset3,2,3.000000,700,sdsa_svc_not_update,6,7,0.971429,0.016932,dataset-dataset3-mc-6.csv,sdsa_svc_not_update
8,dataset3,2,3.000000,700,sdsa_svc_not_update,6,8,0.885714,0.011415,dataset-dataset3-mc-6.csv,sdsa_svc_not_update
9,dataset3,2,3.000000,700,sdsa_svc_not_update,6,9,0.971429,0.011735,dataset-dataset3-mc-6.csv,sdsa_svc_not_update
0,dataset3,2,3.000000,700,sdsa_svc_not_update,9,0,0.957143,0.021142,dataset-dataset3-mc-9.csv,sdsa_svc_not_update
1,dataset3,2,3.000000,700,sdsa_svc_not_update,9,1,0.914286,0.019365,dataset-dataset3-mc-9.csv,sdsa_svc_not_update
2,dataset3,2,3.000000,700,sdsa_svc_not_update,9,2,0.985714,0.020236,dataset-dataset3-mc-9.csv,sdsa_svc_not_update
3,dataset3,2,3.000000,700,sdsa_svc_not_update,9,3,0.985714,0.019865,dataset-dataset3-mc-9.csv,sdsa_svc_not_update
4,dataset3,2,3.000000,700,sdsa_svc_not_update,9,4,0.957143,0.019012,dataset-dataset3-mc-9.csv,sdsa_svc_not_update
5,dataset3,2,3.000000,700,sdsa_svc_not_update,9,5,0.914286,0.018802,dataset-dataset3-mc-9.csv,sdsa_svc_not_update
6,dataset3,2,3.000000,700,sdsa_svc_not_update,9,6,0.985714,0.019603,dataset-dataset3-mc-9.csv,sdsa_svc_not_update
7,dataset3,2,3.000000,700,sdsa_svc_not_update,9,7,0.957143,0.018460,dataset-dataset3-mc-9.csv,sdsa_svc_not_update
8,dataset3,2,3.000000,700,sdsa_svc_not_update,9,8,0.928571,0.012220,dataset-dataset3-mc-9.csv,sdsa_svc_not_update
9,dataset3,2,3.000000,700,sdsa_svc_not_update,9,9,0.957143,0.011342,dataset-dataset3-mc-9.csv,sdsa_svc_not_update
0,dataset2,2,2.000000,700,sdsa_svc_not_update,5,0,0.985714,0.016560,dataset-dataset2-mc-5.csv,sdsa_svc_not_update
1,dataset2,2,2.000000,700,sdsa_svc_not_update,5,1,0.985714,0.012773,dataset-dataset2-mc-5.csv,sdsa_svc_not_update
2,dataset2,2,2.000000,700,sdsa_svc_not_update,5,2,0.957143,0.014936,dataset-dataset2-mc-5.csv,sdsa_svc_not_update
3,dataset2,2,2.000000,700,sdsa_svc_not_update,5,3,0.928571,0.013331,dataset-dataset2-mc-5.csv,sdsa_svc_not_update
4,dataset2,2,2.000000,700,sdsa_svc_not_update,5,4,0.957143,0.013307,dataset-dataset2-mc-5.csv,sdsa_svc_not_update
5,dataset2,2,2.000000,700,sdsa_svc_not_update,5,5,0.928571,0.013157,dataset-dataset2-mc-5.csv,sdsa_svc_not_update
6,dataset2,2,2.000000,700,sdsa_svc_not_update,5,6,0.942857,0.011210,dataset-dataset2-mc-5.csv,sdsa_svc_not_update
7,dataset2,2,2.000000,700,sdsa_svc_not_update,5,7,0.957143,0.016241,dataset-dataset2-mc-5.csv,sdsa_svc_not_update
8,dataset2,2,2.000000,700,sdsa_svc_not_update,5,8,0.900000,0.014114,dataset-dataset2-mc-5.csv,sdsa_svc_not_update
9,dataset2,2,2.000000,700,sdsa_svc_not_update,5,9,0.957143,0.013484,dataset-dataset2-mc-5.csv,sdsa_svc_not_update
0,climates,10,16.000000,1415,sdsa_svc_not_update,7,0,0.746479,0.185197,dataset-climates-mc-7.csv,sdsa_svc_not_update
1,climates,10,16.000000,1415,sdsa_svc_not_update,7,1,0.802817,0.181080,dataset-climates-mc-7.csv,sdsa_svc_not_update
2,climates,10,16.000000,1415,sdsa_svc_not_update,7,2,0.718310,0.177884,dataset-climates-mc-7.csv,sdsa_svc_not_update
3,climates,10,16.000000,1415,sdsa_svc_not_update,7,3,0.718310,0.177323,dataset-climates-mc-7.csv,sdsa_svc_not_update
4,climates,10,16.000000,1415,sdsa_svc_not_update,7,4,0.809859,0.176711,dataset-climates-mc-7.csv,sdsa_svc_not_update
5,climates,10,16.000000,1415,sdsa_svc_not_update,7,5,0.794326,0.176840,dataset-climates-mc-7.csv,sdsa_svc_not_update
6,climates,10,16.000000,1415,sdsa_svc_not_update,7,6,0.787234,0.101377,dataset-climates-mc-7.csv,sdsa_svc_not_update
7,climates,10,16.000000,1415,sdsa_svc_not_update,7,7,0.758865,0.089407,dataset-climates-mc-7.csv,sdsa_svc_not_update
8,climates,10,16.000000,1415,sdsa_svc_not_update,7,8,0.751773,0.092533,dataset-climates-mc-7.csv,sdsa_svc_not_update
9,climates,10,16.000000,1415,sdsa_svc_not_update,7,9,0.751773,0.094681,dataset-climates-mc-7.csv,sdsa_svc_not_update
0,dataset3,2,3.000000,700,sdsa_svc_not_update,3,0,0.971429,0.020765,dataset-dataset3-mc-3.csv,sdsa_svc_not_update
1,dataset3,2,3.000000,700,sdsa_svc_not_update,3,1,0.900000,0.019865,dataset-dataset3-mc-3.csv,sdsa_svc_not_update
2,dataset3,2,3.000000,700,sdsa_svc_not_update,3,2,0.971429,0.020017,dataset-dataset3-mc-3.csv,sdsa_svc_not_update
3,dataset3,2,3.000000,700,sdsa_svc_not_update,3,3,0.957143,0.019732,dataset-dataset3-mc-3.csv,sdsa_svc_not_update
4,dataset3,2,3.000000,700,sdsa_svc_not_update,3,4,0.971429,0.019237,dataset-dataset3-mc-3.csv,sdsa_svc_not_update
5,dataset3,2,3.000000,700,sdsa_svc_not_update,3,5,0.957143,0.018498,dataset-dataset3-mc-3.csv,sdsa_svc_not_update
6,dataset3,2,3.000000,700,sdsa_svc_not_update,3,6,0.942857,0.018667,dataset-dataset3-mc-3.csv,sdsa_svc_not_update
7,dataset3,2,3.000000,700,sdsa_svc_not_update,3,7,0.942857,0.016185,dataset-dataset3-mc-3.csv,sdsa_svc_not_update
8,dataset3,2,3.000000,700,sdsa_svc_not_update,3,8,0.957143,0.013349,dataset-dataset3-mc-3.csv,sdsa_svc_not_update
9,dataset3,2,3.000000,700,sdsa_svc_not_update,3,9,0.957143,0.013051,dataset-dataset3-mc-3.csv,sdsa_svc_not_update
0,dataset2,2,2.000000,700,sdsa_svc_not_update,6,0,1.000000,0.014279,dataset-dataset2-mc-6.csv,sdsa_svc_not_update
1,dataset2,2,2.000000,700,sdsa_svc_not_update,6,1,0.942857,0.014405,dataset-dataset2-mc-6.csv,sdsa_svc_not_update
2,dataset2,2,2.000000,700,sdsa_svc_not_update,6,2,0.971429,0.017127,dataset-dataset2-mc-6.csv,sdsa_svc_not_update
3,dataset2,2,2.000000,700,sdsa_svc_not_update,6,3,0.914286,0.016393,dataset-dataset2-mc-6.csv,sdsa_svc_not_update
4,dataset2,2,2.000000,700,sdsa_svc_not_update,6,4,0.957143,0.017196,dataset-dataset2-mc-6.csv,sdsa_svc_not_update
5,dataset2,2,2.000000,700,sdsa_svc_not_update,6,5,0.957143,0.012450,dataset-dataset2-mc-6.csv,sdsa_svc_not_update
6,dataset2,2,2.000000,700,sdsa_svc_not_update,6,6,0.971429,0.013677,dataset-dataset2-mc-6.csv,sdsa_svc_not_update
7,dataset2,2,2.000000,700,sdsa_svc_not_update,6,7,0.942857,0.017215,dataset-dataset2-mc-6.csv,sdsa_svc_not_update
8,dataset2,2,2.000000,700,sdsa_svc_not_update,6,8,0.942857,0.015453,dataset-dataset2-mc-6.csv,sdsa_svc_not_update
9,dataset2,2,2.000000,700,sdsa_svc_not_update,6,9,0.914286,0.012414,dataset-dataset2-mc-6.csv,sdsa_svc_not_update
0,dataset4,2,2.000000,700,sdsa_svc_not_update,4,0,0.714286,0.033235,dataset-dataset4-mc-4.csv,sdsa_svc_not_update
1,dataset4,2,2.000000,700,sdsa_svc_not_update,4,1,0.800000,0.030865,dataset-dataset4-mc-4.csv,sdsa_svc_not_update
2,dataset4,2,2.000000,700,sdsa_svc_not_update,4,2,0.742857,0.032113,dataset-dataset4-mc-4.csv,sdsa_svc_not_update
3,dataset4,2,2.000000,700,sdsa_svc_not_update,4,3,0.657143,0.030822,dataset-dataset4-mc-4.csv,sdsa_svc_not_update
4,dataset4,2,2.000000,700,sdsa_svc_not_update,4,4,0.771429,0.030692,dataset-dataset4-mc-4.csv,sdsa_svc_not_update
5,dataset4,2,2.000000,700,sdsa_svc_not_update,4,5,0.742857,0.030374,dataset-dataset4-mc-4.csv,sdsa_svc_not_update
6,dataset4,2,2.000000,700,sdsa_svc_not_update,4,6,0.785714,0.025874,dataset-dataset4-mc-4.csv,sdsa_svc_not_update
7,dataset4,2,2.000000,700,sdsa_svc_not_update,4,7,0.628571,0.024768,dataset-dataset4-mc-4.csv,sdsa_svc_not_update
8,dataset4,2,2.000000,700,sdsa_svc_not_update,4,8,0.700000,0.028768,dataset-dataset4-mc-4.csv,sdsa_svc_not_update
9,dataset4,2,2.000000,700,sdsa_svc_not_update,4,9,0.657143,0.027220,dataset-dataset4-mc-4.csv,sdsa_svc_not_update
0,dataset2,2,2.000000,700,sdsa_svc_not_update,8,0,0.971429,0.022552,dataset-dataset2-mc-8.csv,sdsa_svc_not_update
1,dataset2,2,2.000000,700,sdsa_svc_not_update,8,1,0.942857,0.020003,dataset-dataset2-mc-8.csv,sdsa_svc_not_update
2,dataset2,2,2.000000,700,sdsa_svc_not_update,8,2,0.928571,0.019236,dataset-dataset2-mc-8.csv,sdsa_svc_not_update
3,dataset2,2,2.000000,700,sdsa_svc_not_update,8,3,0.971429,0.019470,dataset-dataset2-mc-8.csv,sdsa_svc_not_update
4,dataset2,2,2.000000,700,sdsa_svc_not_update,8,4,1.000000,0.019601,dataset-dataset2-mc-8.csv,sdsa_svc_not_update
5,dataset2,2,2.000000,700,sdsa_svc_not_update,8,5,0.928571,0.019314,dataset-dataset2-mc-8.csv,sdsa_svc_not_update
6,dataset2,2,2.000000,700,sdsa_svc_not_update,8,6,0.942857,0.018932,dataset-dataset2-mc-8.csv,sdsa_svc_not_update
7,dataset2,2,2.000000,700,sdsa_svc_not_update,8,7,0.928571,0.013202,dataset-dataset2-mc-8.csv,sdsa_svc_not_update
8,dataset2,2,2.000000,700,sdsa_svc_not_update,8,8,0.914286,0.011158,dataset-dataset2-mc-8.csv,sdsa_svc_not_update
9,dataset2,2,2.000000,700,sdsa_svc_not_update,8,9,0.985714,0.011357,dataset-dataset2-mc-8.csv,sdsa_svc_not_update
0,dataset3,2,3.000000,700,sdsa_svc_not_update,8,0,0.971429,0.014166,dataset-dataset3-mc-8.csv,sdsa_svc_not_update
1,dataset3,2,3.000000,700,sdsa_svc_not_update,8,1,0.942857,0.013239,dataset-dataset3-mc-8.csv,sdsa_svc_not_update
2,dataset3,2,3.000000,700,sdsa_svc_not_update,8,2,0.914286,0.015535,dataset-dataset3-mc-8.csv,sdsa_svc_not_update
3,dataset3,2,3.000000,700,sdsa_svc_not_update,8,3,0.942857,0.014676,dataset-dataset3-mc-8.csv,sdsa_svc_not_update
4,dataset3,2,3.000000,700,sdsa_svc_not_update,8,4,0.928571,0.013716,dataset-dataset3-mc-8.csv,sdsa_svc_not_update
5,dataset3,2,3.000000,700,sdsa_svc_not_update,8,5,0.957143,0.013233,dataset-dataset3-mc-8.csv,sdsa_svc_not_update
6,dataset3,2,3.000000,700,sdsa_svc_not_update,8,6,0.971429,0.014028,dataset-dataset3-mc-8.csv,sdsa_svc_not_update
7,dataset3,2,3.000000,700,sdsa_svc_not_update,8,7,1.000000,0.015275,dataset-dataset3-mc-8.csv,sdsa_svc_not_update
8,dataset3,2,3.000000,700,sdsa_svc_not_update,8,8,0.928571,0.014984,dataset-dataset3-mc-8.csv,sdsa_svc_not_update
9,dataset3,2,3.000000,700,sdsa_svc_not_update,8,9,0.971429,0.013425,dataset-dataset3-mc-8.csv,sdsa_svc_not_update
0,dry-climates,3,16.000000,522,sdsa_svc_not_update,8,0,0.924528,0.029460,dataset-dry-climates-mc-8.csv,sdsa_svc_not_update
1,dry-climates,3,16.000000,522,sdsa_svc_not_update,8,1,0.905660,0.025882,dataset-dry-climates-mc-8.csv,sdsa_svc_not_update
2,dry-climates,3,16.000000,522,sdsa_svc_not_update,8,2,1.000000,0.026623,dataset-dry-climates-mc-8.csv,sdsa_svc_not_update
3,dry-climates,3,16.000000,522,sdsa_svc_not_update,8,3,0.923077,0.026045,dataset-dry-climates-mc-8.csv,sdsa_svc_not_update
4,dry-climates,3,16.000000,522,sdsa_svc_not_update,8,4,0.942308,0.025650,dataset-dry-climates-mc-8.csv,sdsa_svc_not_update
5,dry-climates,3,16.000000,522,sdsa_svc_not_update,8,5,0.942308,0.021498,dataset-dry-climates-mc-8.csv,sdsa_svc_not_update
6,dry-climates,3,16.000000,522,sdsa_svc_not_update,8,6,0.980769,0.014351,dataset-dry-climates-mc-8.csv,sdsa_svc_not_update
7,dry-climates,3,16.000000,522,sdsa_svc_not_update,8,7,0.942308,0.012471,dataset-dry-climates-mc-8.csv,sdsa_svc_not_update
8,dry-climates,3,16.000000,522,sdsa_svc_not_update,8,8,0.980769,0.012567,dataset-dry-climates-mc-8.csv,sdsa_svc_not_update
9,dry-climates,3,16.000000,522,sdsa_svc_not_update,8,9,0.884615,0.012265,dataset-dry-climates-mc-8.csv,sdsa_svc_not_update
0,dataset1,2,2.000000,400,sdsa_svc_not_update,4,0,0.925000,0.009084,dataset-dataset1-mc-4.csv,sdsa_svc_not_update
1,dataset1,2,2.000000,400,sdsa_svc_not_update,4,1,0.925000,0.006062,dataset-dataset1-mc-4.csv,sdsa_svc_not_update
2,dataset1,2,2.000000,400,sdsa_svc_not_update,4,2,0.925000,0.005214,dataset-dataset1-mc-4.csv,sdsa_svc_not_update
3,dataset1,2,2.000000,400,sdsa_svc_not_update,4,3,0.900000,0.007011,dataset-dataset1-mc-4.csv,sdsa_svc_not_update
4,dataset1,2,2.000000,400,sdsa_svc_not_update,4,4,0.950000,0.005757,dataset-dataset1-mc-4.csv,sdsa_svc_not_update
5,dataset1,2,2.000000,400,sdsa_svc_not_update,4,5,0.875000,0.005234,dataset-dataset1-mc-4.csv,sdsa_svc_not_update
6,dataset1,2,2.000000,400,sdsa_svc_not_update,4,6,0.900000,0.007498,dataset-dataset1-mc-4.csv,sdsa_svc_not_update
7,dataset1,2,2.000000,400,sdsa_svc_not_update,4,7,0.950000,0.006774,dataset-dataset1-mc-4.csv,sdsa_svc_not_update
8,dataset1,2,2.000000,400,sdsa_svc_not_update,4,8,0.975000,0.005651,dataset-dataset1-mc-4.csv,sdsa_svc_not_update
9,dataset1,2,2.000000,400,sdsa_svc_not_update,4,9,0.975000,0.007201,dataset-dataset1-mc-4.csv,sdsa_svc_not_update
0,dry-climates,3,16.000000,522,sdsa_svc_not_update,2,0,0.981132,0.016884,dataset-dry-climates-mc-2.csv,sdsa_svc_not_update
1,dry-climates,3,16.000000,522,sdsa_svc_not_update,2,1,0.924528,0.014722,dataset-dry-climates-mc-2.csv,sdsa_svc_not_update
2,dry-climates,3,16.000000,522,sdsa_svc_not_update,2,2,0.980769,0.014844,dataset-dry-climates-mc-2.csv,sdsa_svc_not_update
3,dry-climates,3,16.000000,522,sdsa_svc_not_update,2,3,1.000000,0.014516,dataset-dry-climates-mc-2.csv,sdsa_svc_not_update
4,dry-climates,3,16.000000,522,sdsa_svc_not_update,2,4,0.903846,0.014432,dataset-dry-climates-mc-2.csv,sdsa_svc_not_update
5,dry-climates,3,16.000000,522,sdsa_svc_not_update,2,5,0.942308,0.014544,dataset-dry-climates-mc-2.csv,sdsa_svc_not_update
6,dry-climates,3,16.000000,522,sdsa_svc_not_update,2,6,0.923077,0.014842,dataset-dry-climates-mc-2.csv,sdsa_svc_not_update
7,dry-climates,3,16.000000,522,sdsa_svc_not_update,2,7,0.942308,0.014582,dataset-dry-climates-mc-2.csv,sdsa_svc_not_update
8,dry-climates,3,16.000000,522,sdsa_svc_not_update,2,8,0.903846,0.014387,dataset-dry-climates-mc-2.csv,sdsa_svc_not_update
9,dry-climates,3,16.000000,522,sdsa_svc_not_update,2,9,0.942308,0.014634,dataset-dry-climates-mc-2.csv,sdsa_svc_not_update
0,european-climates,2,16.000000,324,sdsa_svc_not_update,1,0,1.000000,0.014940,dataset-european-climates-mc-1.csv,sdsa_svc_not_update
1,european-climates,2,16.000000,324,sdsa_svc_not_update,1,1,0.969697,0.012916,dataset-european-climates-mc-1.csv,sdsa_svc_not_update
2,european-climates,2,16.000000,324,sdsa_svc_not_update,1,2,0.969697,0.012905,dataset-european-climates-mc-1.csv,sdsa_svc_not_update
3,european-climates,2,16.000000,324,sdsa_svc_not_update,1,3,0.878788,0.012540,dataset-european-climates-mc-1.csv,sdsa_svc_not_update
4,european-climates,2,16.000000,324,sdsa_svc_not_update,1,4,0.968750,0.012521,dataset-european-climates-mc-1.csv,sdsa_svc_not_update
5,european-climates,2,16.000000,324,sdsa_svc_not_update,1,5,0.937500,0.012592,dataset-european-climates-mc-1.csv,sdsa_svc_not_update
6,european-climates,2,16.000000,324,sdsa_svc_not_update,1,6,0.843750,0.012340,dataset-european-climates-mc-1.csv,sdsa_svc_not_update
7,european-climates,2,16.000000,324,sdsa_svc_not_update,1,7,0.968750,0.011724,dataset-european-climates-mc-1.csv,sdsa_svc_not_update
8,european-climates,2,16.000000,324,sdsa_svc_not_update,1,8,0.906250,0.007212,dataset-european-climates-mc-1.csv,sdsa_svc_not_update
9,european-climates,2,16.000000,324,sdsa_svc_not_update,1,9,0.937500,0.007142,dataset-european-climates-mc-1.csv,sdsa_svc_not_update
0,dataset1,2,2.000000,400,sdsa_svc_not_update,5,0,0.950000,0.007493,dataset-dataset1-mc-5.csv,sdsa_svc_not_update
1,dataset1,2,2.000000,400,sdsa_svc_not_update,5,1,0.875000,0.006261,dataset-dataset1-mc-5.csv,sdsa_svc_not_update
2,dataset1,2,2.000000,400,sdsa_svc_not_update,5,2,1.000000,0.005655,dataset-dataset1-mc-5.csv,sdsa_svc_not_update
3,dataset1,2,2.000000,400,sdsa_svc_not_update,5,3,0.900000,0.005368,dataset-dataset1-mc-5.csv,sdsa_svc_not_update
4,dataset1,2,2.000000,400,sdsa_svc_not_update,5,4,0.950000,0.006676,dataset-dataset1-mc-5.csv,sdsa_svc_not_update
5,dataset1,2,2.000000,400,sdsa_svc_not_update,5,5,0.975000,0.005394,dataset-dataset1-mc-5.csv,sdsa_svc_not_update
6,dataset1,2,2.000000,400,sdsa_svc_not_update,5,6,0.900000,0.005132,dataset-dataset1-mc-5.csv,sdsa_svc_not_update
7,dataset1,2,2.000000,400,sdsa_svc_not_update,5,7,0.950000,0.006072,dataset-dataset1-mc-5.csv,sdsa_svc_not_update
8,dataset1,2,2.000000,400,sdsa_svc_not_update,5,8,0.950000,0.005410,dataset-dataset1-mc-5.csv,sdsa_svc_not_update
9,dataset1,2,2.000000,400,sdsa_svc_not_update,5,9,0.900000,0.005680,dataset-dataset1-mc-5.csv,sdsa_svc_not_update
0,mushroom,2,3.000000,154,sdsa_svc_not_update,6,0,0.750000,0.003123,dataset-mushroom-mc-6.csv,sdsa_svc_not_update
1,mushroom,2,3.000000,154,sdsa_svc_not_update,6,1,0.750000,0.001869,dataset-mushroom-mc-6.csv,sdsa_svc_not_update
2,mushroom,2,3.000000,154,sdsa_svc_not_update,6,2,0.750000,0.001815,dataset-mushroom-mc-6.csv,sdsa_svc_not_update
3,mushroom,2,3.000000,154,sdsa_svc_not_update,6,3,0.750000,0.002011,dataset-mushroom-mc-6.csv,sdsa_svc_not_update
4,mushroom,2,3.000000,154,sdsa_svc_not_update,6,4,0.733333,0.002311,dataset-mushroom-mc-6.csv,sdsa_svc_not_update
5,mushroom,2,3.000000,154,sdsa_svc_not_update,6,5,0.733333,0.002211,dataset-mushroom-mc-6.csv,sdsa_svc_not_update
6,mushroom,2,3.000000,154,sdsa_svc_not_update,6,6,0.733333,0.001867,dataset-mushroom-mc-6.csv,sdsa_svc_not_update
7,mushroom,2,3.000000,154,sdsa_svc_not_update,6,7,0.733333,0.001783,dataset-mushroom-mc-6.csv,sdsa_svc_not_update
8,mushroom,2,3.000000,154,sdsa_svc_not_update,6,8,0.733333,0.002072,dataset-mushroom-mc-6.csv,sdsa_svc_not_update
9,mushroom,2,3.000000,154,sdsa_svc_not_update,6,9,0.733333,0.002120,dataset-mushroom-mc-6.csv,sdsa_svc_not_update
0,european-climates,2,16.000000,324,sdsa_svc_not_update,0,0,0.969697,0.009627,dataset-european-climates-mc-0.csv,sdsa_svc_not_update
1,european-climates,2,16.000000,324,sdsa_svc_not_update,0,1,0.969697,0.008085,dataset-european-climates-mc-0.csv,sdsa_svc_not_update
2,european-climates,2,16.000000,324,sdsa_svc_not_update,0,2,0.969697,0.008442,dataset-european-climates-mc-0.csv,sdsa_svc_not_update
3,european-climates,2,16.000000,324,sdsa_svc_not_update,0,3,0.939394,0.010713,dataset-european-climates-mc-0.csv,sdsa_svc_not_update
4,european-climates,2,16.000000,324,sdsa_svc_not_update,0,4,1.000000,0.013611,dataset-european-climates-mc-0.csv,sdsa_svc_not_update
5,european-climates,2,16.000000,324,sdsa_svc_not_update,0,5,0.937500,0.009016,dataset-european-climates-mc-0.csv,sdsa_svc_not_update
6,european-climates,2,16.000000,324,sdsa_svc_not_update,0,6,0.937500,0.007756,dataset-european-climates-mc-0.csv,sdsa_svc_not_update
7,european-climates,2,16.000000,324,sdsa_svc_not_update,0,7,0.937500,0.007794,dataset-european-climates-mc-0.csv,sdsa_svc_not_update
8,european-climates,2,16.000000,324,sdsa_svc_not_update,0,8,0.937500,0.008058,dataset-european-climates-mc-0.csv,sdsa_svc_not_update
9,european-climates,2,16.000000,324,sdsa_svc_not_update,0,9,0.906250,0.007781,dataset-european-climates-mc-0.csv,sdsa_svc_not_update
0,dry-climates,3,16.000000,522,sdsa_svc_not_update,1,0,0.981132,0.029697,dataset-dry-climates-mc-1.csv,sdsa_svc_not_update
1,dry-climates,3,16.000000,522,sdsa_svc_not_update,1,1,0.924528,0.026133,dataset-dry-climates-mc-1.csv,sdsa_svc_not_update
2,dry-climates,3,16.000000,522,sdsa_svc_not_update,1,2,0.923077,0.025937,dataset-dry-climates-mc-1.csv,sdsa_svc_not_update
3,dry-climates,3,16.000000,522,sdsa_svc_not_update,1,3,0.961538,0.026229,dataset-dry-climates-mc-1.csv,sdsa_svc_not_update
4,dry-climates,3,16.000000,522,sdsa_svc_not_update,1,4,0.884615,0.025837,dataset-dry-climates-mc-1.csv,sdsa_svc_not_update
5,dry-climates,3,16.000000,522,sdsa_svc_not_update,1,5,1.000000,0.021521,dataset-dry-climates-mc-1.csv,sdsa_svc_not_update
6,dry-climates,3,16.000000,522,sdsa_svc_not_update,1,6,0.942308,0.014199,dataset-dry-climates-mc-1.csv,sdsa_svc_not_update
7,dry-climates,3,16.000000,522,sdsa_svc_not_update,1,7,0.903846,0.012569,dataset-dry-climates-mc-1.csv,sdsa_svc_not_update
8,dry-climates,3,16.000000,522,sdsa_svc_not_update,1,8,0.961538,0.012446,dataset-dry-climates-mc-1.csv,sdsa_svc_not_update
9,dry-climates,3,16.000000,522,sdsa_svc_not_update,1,9,0.980769,0.012054,dataset-dry-climates-mc-1.csv,sdsa_svc_not_update
0,dry-climates,3,16.000000,522,sdsa_svc_not_update,9,0,0.943396,0.029599,dataset-dry-climates-mc-9.csv,sdsa_svc_not_update
1,dry-climates,3,16.000000,522,sdsa_svc_not_update,9,1,0.962264,0.025791,dataset-dry-climates-mc-9.csv,sdsa_svc_not_update
2,dry-climates,3,16.000000,522,sdsa_svc_not_update,9,2,0.980769,0.026498,dataset-dry-climates-mc-9.csv,sdsa_svc_not_update
3,dry-climates,3,16.000000,522,sdsa_svc_not_update,9,3,0.923077,0.026250,dataset-dry-climates-mc-9.csv,sdsa_svc_not_update
4,dry-climates,3,16.000000,522,sdsa_svc_not_update,9,4,0.961538,0.026016,dataset-dry-climates-mc-9.csv,sdsa_svc_not_update
5,dry-climates,3,16.000000,522,sdsa_svc_not_update,9,5,0.942308,0.021667,dataset-dry-climates-mc-9.csv,sdsa_svc_not_update
6,dry-climates,3,16.000000,522,sdsa_svc_not_update,9,6,0.942308,0.016495,dataset-dry-climates-mc-9.csv,sdsa_svc_not_update
7,dry-climates,3,16.000000,522,sdsa_svc_not_update,9,7,0.903846,0.013726,dataset-dry-climates-mc-9.csv,sdsa_svc_not_update
8,dry-climates,3,16.000000,522,sdsa_svc_not_update,9,8,0.923077,0.012339,dataset-dry-climates-mc-9.csv,sdsa_svc_not_update
9,dry-climates,3,16.000000,522,sdsa_svc_not_update,9,9,0.923077,0.013574,dataset-dry-climates-mc-9.csv,sdsa_svc_not_update
0,dataset1,2,2.000000,400,sdsa_svc_not_update,6,0,0.925000,0.010613,dataset-dataset1-mc-6.csv,sdsa_svc_not_update
1,dataset1,2,2.000000,400,sdsa_svc_not_update,6,1,0.825000,0.008689,dataset-dataset1-mc-6.csv,sdsa_svc_not_update
