Unnamed: 0,dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time,source_file,algorithm
2,dataset1,2,2.000000,400,ivabc,3,2,1.000000,18.338766,dataset-dataset1-mc-3.csv,ivabc
3,dataset1,2,2.000000,400,ivabc,3,3,1.000000,19.267367,dataset-dataset1-mc-3.csv,ivabc
4,dataset1,2,2.000000,400,ivabc,3,4,1.000000,17.218294,dataset-dataset1-mc-3.csv,ivabc
5,dataset1,2,2.000000,400,ivabc,3,5,0.975000,11.308094,dataset-dataset1-mc-3.csv,ivabc
6,dataset1,2,2.000000,400,ivabc,3,6,1.000000,16.806700,dataset-dataset1-mc-3.csv,ivabc
7,dataset1,2,2.000000,400,ivabc,3,7,1.000000,13.054564,dataset-dataset1-mc-3.csv,ivabc
8,dataset1,2,2.000000,400,ivabc,3,8,1.000000,18.829247,dataset-dataset1-mc-3.csv,ivabc
9,dataset1,2,2.000000,400,ivabc,3,9,1.000000,27.975315,dataset-dataset1-mc-3.csv,ivabc
0,dataset3,2,3.000000,700,ivabc,1,0,0.985714,37.319980,dataset-dataset3-mc-1.csv,ivabc
1,dataset3,2,3.000000,700,ivabc,1,1,0.957143,44.070513,dataset-dataset3-mc-1.csv,ivabc
2,dataset3,2,3.000000,700,ivabc,1,2,0.942857,39.860776,dataset-dataset3-mc-1.csv,ivabc
3,dataset3,2,3.000000,700,ivabc,1,3,0.985714,174.619682,dataset-dataset3-mc-1.csv,ivabc
4,dataset3,2,3.000000,700,ivabc,1,4,0.985714,49.927760,dataset-dataset3-mc-1.csv,ivabc
5,dataset3,2,3.000000,700,ivabc,1,5,1.000000,65.653337,dataset-dataset3-mc-1.csv,ivabc
6,dataset3,2,3.000000,700,ivabc,1,6,1.000000,137.851774,dataset-dataset3-mc-1.csv,ivabc
7,dataset3,2,3.000000,700,ivabc,1,7,0.957143,41.711851,dataset-dataset3-mc-1.csv,ivabc
8,dataset3,2,3.000000,700,ivabc,1,8,0.985714,48.756040,dataset-dataset3-mc-1.csv,ivabc
9,dataset3,2,3.000000,700,ivabc,1,9,0.971429,61.743610,dataset-dataset3-mc-1.csv,ivabc
0,dry-climates,3,16.000000,522,ivabc,4,0,0.943396,335.771894,dataset-dry-climates-mc-4.csv,ivabc
1,dry-climates,3,16.000000,522,ivabc,4,1,0.886792,616.101388,dataset-dry-climates-mc-4.csv,ivabc
2,dry-climates,3,16.000000,522,ivabc,4,2,0.923077,338.468742,dataset-dry-climates-mc-4.csv,ivabc
3,dry-climates,3,16.000000,522,ivabc,4,3,0.865385,377.126806,dataset-dry-climates-mc-4.csv,ivabc
4,dry-climates,3,16.000000,522,ivabc,4,4,0.961538,360.424023,dataset-dry-climates-mc-4.csv,ivabc
5,dry-climates,3,16.000000,522,ivabc,4,5,0.961538,630.319737,dataset-dry-climates-mc-4.csv,ivabc
6,dry-climates,3,16.000000,522,ivabc,4,6,0.942308,575.749622,dataset-dry-climates-mc-4.csv,ivabc
7,dry-climates,3,16.000000,522,ivabc,4,7,0.942308,497.966398,dataset-dry-climates-mc-4.csv,ivabc
8,dry-climates,3,16.000000,522,ivabc,4,8,0.903846,303.599831,dataset-dry-climates-mc-4.csv,ivabc
9,dry-climates,3,16.000000,522,ivabc,4,9,0.961538,645.918964,dataset-dry-climates-mc-4.csv,ivabc
0,dry-climates,3,16.000000,522,ivabc,2,0,0.943396,669.648581,dataset-dry-climates-mc-2.csv,ivabc
1,dry-climates,3,16.000000,522,ivabc,2,1,0.962264,865.796062,dataset-dry-climates-mc-2.csv,ivabc
2,dry-climates,3,16.000000,522,ivabc,2,2,1.000000,533.689420,dataset-dry-climates-mc-2.csv,ivabc
3,dry-climates,3,16.000000,522,ivabc,2,3,0.961538,669.528584,dataset-dry-climates-mc-2.csv,ivabc
4,dry-climates,3,16.000000,522,ivabc,2,4,0.884615,775.219420,dataset-dry-climates-mc-2.csv,ivabc
5,dry-climates,3,16.000000,522,ivabc,2,5,0.923077,574.618092,dataset-dry-climates-mc-2.csv,ivabc
6,dry-climates,3,16.000000,522,ivabc,2,6,0.942308,405.065454,dataset-dry-climates-mc-2.csv,ivabc
7,dry-climates,3,16.000000,522,ivabc,2,7,0.980769,697.147106,dataset-dry-climates-mc-2.csv,ivabc
8,dry-climates,3,16.000000,522,ivabc,2,8,0.942308,34323.516562,dataset-dry-climates-mc-2.csv,ivabc
9,dry-climates,3,16.000000,522,ivabc,2,9,0.846154,490.306082,dataset-dry-climates-mc-2.csv,ivabc
0,dataset1,2,2.000000,400,ivabc,0,0,1.000000,24.655138,dataset-dataset1-mc-0.csv,ivabc
1,dataset1,2,2.000000,400,ivabc,0,1,1.000000,8.986585,dataset-dataset1-mc-0.csv,ivabc
2,dataset1,2,2.000000,400,ivabc,0,2,0.975000,37.076484,dataset-dataset1-mc-0.csv,ivabc
3,dataset1,2,2.000000,400,ivabc,0,3,1.000000,14.666860,dataset-dataset1-mc-0.csv,ivabc
4,dataset1,2,2.000000,400,ivabc,0,4,1.000000,14.733791,dataset-dataset1-mc-0.csv,ivabc
5,dataset1,2,2.000000,400,ivabc,0,5,1.000000,9.379386,dataset-dataset1-mc-0.csv,ivabc
6,dataset1,2,2.000000,400,ivabc,0,6,1.000000,13.397359,dataset-dataset1-mc-0.csv,ivabc
7,dataset1,2,2.000000,400,ivabc,0,7,1.000000,13.661545,dataset-dataset1-mc-0.csv,ivabc
8,dataset1,2,2.000000,400,ivabc,0,8,1.000000,20.432031,dataset-dataset1-mc-0.csv,ivabc
9,dataset1,2,2.000000,400,ivabc,0,9,1.000000,9.352292,dataset-dataset1-mc-0.csv,ivabc
0,dataset3,2,3.000000,700,ivabc,2,0,0.985714,81.108547,dataset-dataset3-mc-2.csv,ivabc
1,dataset3,2,3.000000,700,ivabc,2,1,0.971429,77.211389,dataset-dataset3-mc-2.csv,ivabc
2,dataset3,2,3.000000,700,ivabc,2,2,0.971429,66.839172,dataset-dataset3-mc-2.csv,ivabc
3,dataset3,2,3.000000,700,ivabc,2,3,0.957143,85.572665,dataset-dataset3-mc-2.csv,ivabc
4,dataset3,2,3.000000,700,ivabc,2,4,0.985714,38.127459,dataset-dataset3-mc-2.csv,ivabc
5,dataset3,2,3.000000,700,ivabc,2,5,0.985714,51.645036,dataset-dataset3-mc-2.csv,ivabc
6,dataset3,2,3.000000,700,ivabc,2,6,0.985714,40.027556,dataset-dataset3-mc-2.csv,ivabc
7,dataset3,2,3.000000,700,ivabc,2,7,0.957143,73.338528,dataset-dataset3-mc-2.csv,ivabc
8,dataset3,2,3.000000,700,ivabc,2,8,0.957143,49.999583,dataset-dataset3-mc-2.csv,ivabc
9,dataset3,2,3.000000,700,ivabc,2,9,1.000000,27.344407,dataset-dataset3-mc-2.csv,ivabc
0,european-climates,2,16.000000,324,ivabc,5,0,0.939394,291.025280,dataset-european-climates-mc-5.csv,ivabc
1,european-climates,2,16.000000,324,ivabc,5,1,0.939394,235.419437,dataset-european-climates-mc-5.csv,ivabc
2,european-climates,2,16.000000,324,ivabc,5,2,0.909091,201.614649,dataset-european-climates-mc-5.csv,ivabc
3,european-climates,2,16.000000,324,ivabc,5,3,0.939394,351.651195,dataset-european-climates-mc-5.csv,ivabc
4,european-climates,2,16.000000,324,ivabc,5,4,0.937500,269.357631,dataset-european-climates-mc-5.csv,ivabc
5,european-climates,2,16.000000,324,ivabc,5,5,0.906250,235.251522,dataset-european-climates-mc-5.csv,ivabc
6,european-climates,2,16.000000,324,ivabc,5,6,0.968750,211.525850,dataset-european-climates-mc-5.csv,ivabc
7,european-climates,2,16.000000,324,ivabc,5,7,0.968750,283.368127,dataset-european-climates-mc-5.csv,ivabc
8,european-climates,2,16.000000,324,ivabc,5,8,0.968750,225.266443,dataset-european-climates-mc-5.csv,ivabc
9,european-climates,2,16.000000,324,ivabc,5,9,0.937500,120.278998,dataset-european-climates-mc-5.csv,ivabc
0,dataset2,2,2.000000,700,ivabc,4,0,0.928571,75.775556,dataset-dataset2-mc-4.csv,ivabc
1,dataset2,2,2.000000,700,ivabc,4,1,0.957143,80.362884,dataset-dataset2-mc-4.csv,ivabc
2,dataset2,2,2.000000,700,ivabc,4,2,0.914286,134.368546,dataset-dataset2-mc-4.csv,ivabc
3,dataset2,2,2.000000,700,ivabc,4,3,0.957143,92.215691,dataset-dataset2-mc-4.csv,ivabc
4,dataset2,2,2.000000,700,ivabc,4,4,0.942857,67.301073,dataset-dataset2-mc-4.csv,ivabc
5,dataset2,2,2.000000,700,ivabc,4,5,0.985714,96.139106,dataset-dataset2-mc-4.csv,ivabc
6,dataset2,2,2.000000,700,ivabc,4,6,0.942857,40.486467,dataset-dataset2-mc-4.csv,ivabc
7,dataset2,2,2.000000,700,ivabc,4,7,0.971429,39.901839,dataset-dataset2-mc-4.csv,ivabc
8,dataset2,2,2.000000,700,ivabc,4,8,0.957143,28.224798,dataset-dataset2-mc-4.csv,ivabc
9,dataset2,2,2.000000,700,ivabc,4,9,0.928571,31.287179,dataset-dataset2-mc-4.csv,ivabc
0,dataset1,2,2.000000,400,ivabc,5,0,1.000000,9.017838,dataset-dataset1-mc-5.csv,ivabc
1,dataset1,2,2.000000,400,ivabc,5,1,0.975000,26.128654,dataset-dataset1-mc-5.csv,ivabc
2,dataset1,2,2.000000,400,ivabc,5,2,1.000000,27.628927,dataset-dataset1-mc-5.csv,ivabc
3,dataset1,2,2.000000,400,ivabc,5,3,1.000000,27.188987,dataset-dataset1-mc-5.csv,ivabc
4,dataset1,2,2.000000,400,ivabc,5,4,1.000000,21.902470,dataset-dataset1-mc-5.csv,ivabc
5,dataset1,2,2.000000,400,ivabc,5,5,1.000000,34.241031,dataset-dataset1-mc-5.csv,ivabc
6,dataset1,2,2.000000,400,ivabc,5,6,1.000000,23.906901,dataset-dataset1-mc-5.csv,ivabc
7,dataset1,2,2.000000,400,ivabc,5,7,1.000000,8.718665,dataset-dataset1-mc-5.csv,ivabc
8,dataset1,2,2.000000,400,ivabc,5,8,1.000000,10.695783,dataset-dataset1-mc-5.csv,ivabc
9,dataset1,2,2.000000,400,ivabc,5,9,0.950000,16.803762,dataset-dataset1-mc-5.csv,ivabc
0,dataset3,2,3.000000,700,ivabc,5,0,0.928571,144.801442,dataset-dataset3-mc-5.csv,ivabc
1,dataset3,2,3.000000,700,ivabc,5,1,0.957143,71.141606,dataset-dataset3-mc-5.csv,ivabc
2,dataset3,2,3.000000,700,ivabc,5,2,0.971429,61.597777,dataset-dataset3-mc-5.csv,ivabc
3,dataset3,2,3.000000,700,ivabc,5,3,0.985714,69.768376,dataset-dataset3-mc-5.csv,ivabc
4,dataset3,2,3.000000,700,ivabc,5,4,0.985714,87.585638,dataset-dataset3-mc-5.csv,ivabc
5,dataset3,2,3.000000,700,ivabc,5,5,1.000000,52.502064,dataset-dataset3-mc-5.csv,ivabc
6,dataset3,2,3.000000,700,ivabc,5,6,0.985714,35.058758,dataset-dataset3-mc-5.csv,ivabc
7,dataset3,2,3.000000,700,ivabc,5,7,0.985714,45.965428,dataset-dataset3-mc-5.csv,ivabc
8,dataset3,2,3.000000,700,ivabc,5,8,0.971429,48.759305,dataset-dataset3-mc-5.csv,ivabc
9,dataset3,2,3.000000,700,ivabc,5,9,0.957143,71.222339,dataset-dataset3-mc-5.csv,ivabc
0,dataset3,2,3.000000,700,ivabc,6,0,0.971429,38.712767,dataset-dataset3-mc-6.csv,ivabc
1,dataset3,2,3.000000,700,ivabc,6,1,0.957143,36.313225,dataset-dataset3-mc-6.csv,ivabc
2,dataset3,2,3.000000,700,ivabc,6,2,1.000000,66.835151,dataset-dataset3-mc-6.csv,ivabc
3,dataset3,2,3.000000,700,ivabc,6,3,0.985714,34.685024,dataset-dataset3-mc-6.csv,ivabc
4,dataset3,2,3.000000,700,ivabc,6,4,0.985714,32.722420,dataset-dataset3-mc-6.csv,ivabc
5,dataset3,2,3.000000,700,ivabc,6,5,0.971429,32.055661,dataset-dataset3-mc-6.csv,ivabc
6,dataset3,2,3.000000,700,ivabc,6,6,0.971429,51.382143,dataset-dataset3-mc-6.csv,ivabc
7,dataset3,2,3.000000,700,ivabc,6,7,0.971429,32.210900,dataset-dataset3-mc-6.csv,ivabc
8,dataset3,2,3.000000,700,ivabc,6,8,0.928571,33.221872,dataset-dataset3-mc-6.csv,ivabc
9,dataset3,2,3.000000,700,ivabc,6,9,0.985714,68.602531,dataset-dataset3-mc-6.csv,ivabc
0,dry-climates,3,16.000000,522,ivabc,3,0,0.981132,780.402858,dataset-dry-climates-mc-3.csv,ivabc
1,dry-climates,3,16.000000,522,ivabc,3,1,0.962264,598.573813,dataset-dry-climates-mc-3.csv,ivabc
2,dry-climates,3,16.000000,522,ivabc,3,2,0.942308,932.656965,dataset-dry-climates-mc-3.csv,ivabc
3,dry-climates,3,16.000000,522,ivabc,3,3,1.000000,679.010767,dataset-dry-climates-mc-3.csv,ivabc
4,dry-climates,3,16.000000,522,ivabc,3,4,0.923077,520.294715,dataset-dry-climates-mc-3.csv,ivabc
5,dry-climates,3,16.000000,522,ivabc,3,5,0.942308,350.695157,dataset-dry-climates-mc-3.csv,ivabc
6,dry-climates,3,16.000000,522,ivabc,3,6,0.961538,429.769315,dataset-dry-climates-mc-3.csv,ivabc
7,dry-climates,3,16.000000,522,ivabc,3,7,0.980769,792.315709,dataset-dry-climates-mc-3.csv,ivabc
8,dry-climates,3,16.000000,522,ivabc,3,8,0.923077,426.211036,dataset-dry-climates-mc-3.csv,ivabc
9,dry-climates,3,16.000000,522,ivabc,3,9,0.942308,34201.196257,dataset-dry-climates-mc-3.csv,ivabc
0,dataset4,2,2.000000,700,ivabc,4,0,0.971429,62.056763,dataset-dataset4-mc-4.csv,ivabc
1,dataset4,2,2.000000,700,ivabc,4,1,0.942857,148.153737,dataset-dataset4-mc-4.csv,ivabc
2,dataset4,2,2.000000,700,ivabc,4,2,0.985714,54.684192,dataset-dataset4-mc-4.csv,ivabc
3,dataset4,2,2.000000,700,ivabc,4,3,0.971429,119.890858,dataset-dataset4-mc-4.csv,ivabc
4,dataset4,2,2.000000,700,ivabc,4,4,0.957143,38.576315,dataset-dataset4-mc-4.csv,ivabc
5,dataset4,2,2.000000,700,ivabc,4,5,0.971429,46.278794,dataset-dataset4-mc-4.csv,ivabc
6,dataset4,2,2.000000,700,ivabc,4,6,0.971429,49.667347,dataset-dataset4-mc-4.csv,ivabc
7,dataset4,2,2.000000,700,ivabc,4,7,0.957143,21.790459,dataset-dataset4-mc-4.csv,ivabc
8,dataset4,2,2.000000,700,ivabc,4,8,0.942857,41.187268,dataset-dataset4-mc-4.csv,ivabc
9,dataset4,2,2.000000,700,ivabc,4,9,0.928571,19.559819,dataset-dataset4-mc-4.csv,ivabc
0,dataset4,2,2.000000,700,ivabc,7,0,0.928571,30.526119,dataset-dataset4-mc-7.csv,ivabc
1,dataset4,2,2.000000,700,ivabc,7,1,0.957143,68.991219,dataset-dataset4-mc-7.csv,ivabc
2,dataset4,2,2.000000,700,ivabc,7,2,0.985714,27.716009,dataset-dataset4-mc-7.csv,ivabc
3,dataset4,2,2.000000,700,ivabc,7,3,0.957143,53.067978,dataset-dataset4-mc-7.csv,ivabc
4,dataset4,2,2.000000,700,ivabc,7,4,0.985714,39.883634,dataset-dataset4-mc-7.csv,ivabc
5,dataset4,2,2.000000,700,ivabc,7,5,0.957143,71.710342,dataset-dataset4-mc-7.csv,ivabc
6,dataset4,2,2.000000,700,ivabc,7,6,0.957143,84.578860,dataset-dataset4-mc-7.csv,ivabc
7,dataset4,2,2.000000,700,ivabc,7,7,0.985714,85.892238,dataset-dataset4-mc-7.csv,ivabc
8,dataset4,2,2.000000,700,ivabc,7,8,0.928571,28.500721,dataset-dataset4-mc-7.csv,ivabc
9,dataset4,2,2.000000,700,ivabc,7,9,0.928571,31.042080,dataset-dataset4-mc-7.csv,ivabc
