Unnamed: 0,dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time
8,european-climates,2,16.000000,324,sdsa_knn,9,8,0.937500,0.480646
9,european-climates,2,16.000000,324,sdsa_knn,9,9,0.843750,0.446153
0,mushroom,2,3.000000,154,sdsa_knn,0,0,0.625000,0.100605
1,mushroom,2,3.000000,154,sdsa_knn,0,1,0.625000,0.100880
2,mushroom,2,3.000000,154,sdsa_knn,0,2,0.687500,0.085519
3,mushroom,2,3.000000,154,sdsa_knn,0,3,0.687500,0.123678
4,mushroom,2,3.000000,154,sdsa_knn,0,4,0.666667,0.085911
5,mushroom,2,3.000000,154,sdsa_knn,0,5,0.800000,0.085120
6,mushroom,2,3.000000,154,sdsa_knn,0,6,0.733333,0.086484
7,mushroom,2,3.000000,154,sdsa_knn,0,7,0.600000,0.090774
8,mushroom,2,3.000000,154,sdsa_knn,0,8,0.666667,0.088064
9,mushroom,2,3.000000,154,sdsa_knn,0,9,0.733333,0.087260
0,mushroom,2,3.000000,154,sdsa_knn,1,0,0.750000,0.090749
1,mushroom,2,3.000000,154,sdsa_knn,1,1,0.687500,0.107505
2,mushroom,2,3.000000,154,sdsa_knn,1,2,0.750000,0.083004
3,mushroom,2,3.000000,154,sdsa_knn,1,3,0.687500,0.089830
4,mushroom,2,3.000000,154,sdsa_knn,1,4,0.600000,0.086176
5,mushroom,2,3.000000,154,sdsa_knn,1,5,0.733333,0.380975
6,mushroom,2,3.000000,154,sdsa_knn,1,6,0.800000,0.075944
7,mushroom,2,3.000000,154,sdsa_knn,1,7,0.733333,0.109354
8,mushroom,2,3.000000,154,sdsa_knn,1,8,0.600000,0.088253
9,mushroom,2,3.000000,154,sdsa_knn,1,9,0.666667,0.100075
0,mushroom,2,3.000000,154,sdsa_knn,2,0,0.687500,0.100548
1,mushroom,2,3.000000,154,sdsa_knn,2,1,0.750000,0.099445
2,mushroom,2,3.000000,154,sdsa_knn,2,2,0.687500,0.088952
3,mushroom,2,3.000000,154,sdsa_knn,2,3,0.687500,0.090068
4,mushroom,2,3.000000,154,sdsa_knn,2,4,0.666667,0.090502
5,mushroom,2,3.000000,154,sdsa_knn,2,5,0.666667,0.087861
6,mushroom,2,3.000000,154,sdsa_knn,2,6,0.733333,0.081847
7,mushroom,2,3.000000,154,sdsa_knn,2,7,0.600000,0.082971
8,mushroom,2,3.000000,154,sdsa_knn,2,8,0.733333,0.082089
9,mushroom,2,3.000000,154,sdsa_knn,2,9,0.666667,0.086755
0,mushroom,2,3.000000,154,sdsa_knn,3,0,0.687500,0.104129
1,mushroom,2,3.000000,154,sdsa_knn,3,1,0.750000,0.080632
2,mushroom,2,3.000000,154,sdsa_knn,3,2,0.750000,0.090354
3,mushroom,2,3.000000,154,sdsa_knn,3,3,0.687500,0.295752
4,mushroom,2,3.000000,154,sdsa_knn,3,4,0.666667,0.077960
5,mushroom,2,3.000000,154,sdsa_knn,3,5,0.733333,0.107345
6,mushroom,2,3.000000,154,sdsa_knn,3,6,0.533333,0.086249
7,mushroom,2,3.000000,154,sdsa_knn,3,7,0.666667,0.099703
8,mushroom,2,3.000000,154,sdsa_knn,3,8,0.533333,0.101838
9,mushroom,2,3.000000,154,sdsa_knn,3,9,0.800000,0.104373
0,mushroom,2,3.000000,154,sdsa_knn,4,0,0.812500,0.093942
1,mushroom,2,3.000000,154,sdsa_knn,4,1,0.687500,0.102519
2,mushroom,2,3.000000,154,sdsa_knn,4,2,0.625000,0.121160
3,mushroom,2,3.000000,154,sdsa_knn,4,3,0.625000,0.089480
4,mushroom,2,3.000000,154,sdsa_knn,4,4,0.733333,0.085951
5,mushroom,2,3.000000,154,sdsa_knn,4,5,0.666667,0.122237
6,mushroom,2,3.000000,154,sdsa_knn,4,6,0.666667,0.110402
7,mushroom,2,3.000000,154,sdsa_knn,4,7,0.666667,0.115107
8,mushroom,2,3.000000,154,sdsa_knn,4,8,0.666667,0.099420
9,mushroom,2,3.000000,154,sdsa_knn,4,9,0.733333,0.160264
0,mushroom,2,3.000000,154,sdsa_knn,5,0,0.500000,0.110524
1,mushroom,2,3.000000,154,sdsa_knn,5,1,0.687500,0.109019
2,mushroom,2,3.000000,154,sdsa_knn,5,2,0.687500,0.139594
3,mushroom,2,3.000000,154,sdsa_knn,5,3,0.750000,0.098423
4,mushroom,2,3.000000,154,sdsa_knn,5,4,0.666667,0.146682
5,mushroom,2,3.000000,154,sdsa_knn,5,5,0.666667,0.098024
6,mushroom,2,3.000000,154,sdsa_knn,5,6,0.666667,0.111161
7,mushroom,2,3.000000,154,sdsa_knn,5,7,0.600000,0.111680
8,mushroom,2,3.000000,154,sdsa_knn,5,8,0.733333,0.105600
9,mushroom,2,3.000000,154,sdsa_knn,5,9,0.800000,0.089648
0,mushroom,2,3.000000,154,sdsa_knn,6,0,0.687500,0.090324
1,mushroom,2,3.000000,154,sdsa_knn,6,1,0.687500,0.089481
2,mushroom,2,3.000000,154,sdsa_knn,6,2,0.625000,0.086289
3,mushroom,2,3.000000,154,sdsa_knn,6,3,0.687500,0.081603
4,mushroom,2,3.000000,154,sdsa_knn,6,4,0.666667,0.122024
5,mushroom,2,3.000000,154,sdsa_knn,6,5,0.733333,0.115485
6,mushroom,2,3.000000,154,sdsa_knn,6,6,0.600000,0.100289
7,mushroom,2,3.000000,154,sdsa_knn,6,7,0.666667,0.099063
8,mushroom,2,3.000000,154,sdsa_knn,6,8,0.733333,0.120373
9,mushroom,2,3.000000,154,sdsa_knn,6,9,0.733333,0.113922
0,mushroom,2,3.000000,154,sdsa_knn,7,0,0.750000,0.092664
1,mushroom,2,3.000000,154,sdsa_knn,7,1,0.625000,0.090591
2,mushroom,2,3.000000,154,sdsa_knn,7,2,0.625000,0.102497
3,mushroom,2,3.000000,154,sdsa_knn,7,3,0.750000,0.090500
4,mushroom,2,3.000000,154,sdsa_knn,7,4,0.600000,0.131069
5,mushroom,2,3.000000,154,sdsa_knn,7,5,0.800000,0.136651
6,mushroom,2,3.000000,154,sdsa_knn,7,6,0.400000,0.105417
7,mushroom,2,3.000000,154,sdsa_knn,7,7,0.800000,0.098859
8,mushroom,2,3.000000,154,sdsa_knn,7,8,0.733333,0.099174
9,mushroom,2,3.000000,154,sdsa_knn,7,9,0.733333,0.101465
0,mushroom,2,3.000000,154,sdsa_knn,8,0,0.750000,0.097169
1,mushroom,2,3.000000,154,sdsa_knn,8,1,0.687500,0.091421
2,mushroom,2,3.000000,154,sdsa_knn,8,2,0.750000,0.081854
3,mushroom,2,3.000000,154,sdsa_knn,8,3,0.687500,0.081557
4,mushroom,2,3.000000,154,sdsa_knn,8,4,0.733333,0.078011
5,mushroom,2,3.000000,154,sdsa_knn,8,5,0.666667,0.083084
6,mushroom,2,3.000000,154,sdsa_knn,8,6,0.600000,0.088686
7,mushroom,2,3.000000,154,sdsa_knn,8,7,0.866667,0.083589
8,mushroom,2,3.000000,154,sdsa_knn,8,8,0.666667,0.079283
9,mushroom,2,3.000000,154,sdsa_knn,8,9,0.666667,0.083053
0,mushroom,2,3.000000,154,sdsa_knn,9,0,0.687500,0.082475
1,mushroom,2,3.000000,154,sdsa_knn,9,1,0.750000,0.078999
2,mushroom,2,3.000000,154,sdsa_knn,9,2,0.687500,0.079843
3,mushroom,2,3.000000,154,sdsa_knn,9,3,0.625000,0.078721
4,mushroom,2,3.000000,154,sdsa_knn,9,4,0.800000,0.080843
5,mushroom,2,3.000000,154,sdsa_knn,9,5,0.733333,0.081678
6,mushroom,2,3.000000,154,sdsa_knn,9,6,0.666667,0.080795
7,mushroom,2,3.000000,154,sdsa_knn,9,7,0.666667,0.096283
8,mushroom,2,3.000000,154,sdsa_knn,9,8,0.733333,0.080132
9,mushroom,2,3.000000,154,sdsa_knn,9,9,0.666667,0.078463
0,dataset4,2,2.000000,700,sdsa_knn,2,0,0.685714,0.566099
1,dataset4,2,2.000000,700,sdsa_knn,2,1,0.700000,0.469139
2,dataset4,2,2.000000,700,sdsa_knn,2,2,0.657143,0.842457
3,dataset4,2,2.000000,700,sdsa_knn,2,3,0.700000,0.474230
4,dataset4,2,2.000000,700,sdsa_knn,2,4,0.714286,0.482022
5,dataset4,2,2.000000,700,sdsa_knn,2,5,0.685714,0.590708
6,dataset4,2,2.000000,700,sdsa_knn,2,6,0.685714,0.502236
7,dataset4,2,2.000000,700,sdsa_knn,2,7,0.742857,0.487995
8,dataset4,2,2.000000,700,sdsa_knn,2,8,0.714286,0.670382
9,dataset4,2,2.000000,700,sdsa_knn,2,9,0.728571,0.517199
0,mushroom,2,3.000000,154,sdsa_knn,1,0,0.750000,0.090749
1,mushroom,2,3.000000,154,sdsa_knn,1,1,0.687500,0.107505
2,mushroom,2,3.000000,154,sdsa_knn,1,2,0.750000,0.083004
3,mushroom,2,3.000000,154,sdsa_knn,1,3,0.687500,0.089830
4,mushroom,2,3.000000,154,sdsa_knn,1,4,0.600000,0.086176
5,mushroom,2,3.000000,154,sdsa_knn,1,5,0.733333,0.380975
6,mushroom,2,3.000000,154,sdsa_knn,1,6,0.800000,0.075944
7,mushroom,2,3.000000,154,sdsa_knn,1,7,0.733333,0.109354
8,mushroom,2,3.000000,154,sdsa_knn,1,8,0.600000,0.088253
9,mushroom,2,3.000000,154,sdsa_knn,1,9,0.666667,0.100075
0,climates,10,16.000000,1415,sdsa_knn,0,0,0.753521,2.141875
1,climates,10,16.000000,1415,sdsa_knn,0,1,0.711268,1.971799
2,climates,10,16.000000,1415,sdsa_knn,0,2,0.683099,1.964604
3,climates,10,16.000000,1415,sdsa_knn,0,3,0.746479,3.015786
4,climates,10,16.000000,1415,sdsa_knn,0,4,0.739437,2.379649
5,climates,10,16.000000,1415,sdsa_knn,0,5,0.730496,2.365808
6,climates,10,16.000000,1415,sdsa_knn,0,6,0.695035,2.049405
7,climates,10,16.000000,1415,sdsa_knn,0,7,0.751773,2.193271
8,climates,10,16.000000,1415,sdsa_knn,0,8,0.716312,2.347815
9,climates,10,16.000000,1415,sdsa_knn,0,9,0.687943,1.934128
0,dataset4,2,2.000000,700,sdsa_knn,9,0,0.742857,0.470418
1,dataset4,2,2.000000,700,sdsa_knn,9,1,0.742857,0.470384
2,dataset4,2,2.000000,700,sdsa_knn,9,2,0.685714,0.503850
3,dataset4,2,2.000000,700,sdsa_knn,9,3,0.628571,0.462515
4,dataset4,2,2.000000,700,sdsa_knn,9,4,0.742857,0.471367
5,dataset4,2,2.000000,700,sdsa_knn,9,5,0.700000,0.472945
6,dataset4,2,2.000000,700,sdsa_knn,9,6,0.685714,0.434712
7,dataset4,2,2.000000,700,sdsa_knn,9,7,0.742857,0.409610
8,dataset4,2,2.000000,700,sdsa_knn,9,8,0.671429,0.414989
9,dataset4,2,2.000000,700,sdsa_knn,9,9,0.728571,0.407469
0,dataset2,2,2.000000,700,sdsa_knn,3,0,0.928571,0.503419
1,dataset2,2,2.000000,700,sdsa_knn,3,1,0.928571,0.501885
2,dataset2,2,2.000000,700,sdsa_knn,3,2,0.885714,0.487270
3,dataset2,2,2.000000,700,sdsa_knn,3,3,0.971429,0.482852
4,dataset2,2,2.000000,700,sdsa_knn,3,4,0.985714,0.493675
5,dataset2,2,2.000000,700,sdsa_knn,3,5,0.942857,0.504701
6,dataset2,2,2.000000,700,sdsa_knn,3,6,0.914286,0.492284
7,dataset2,2,2.000000,700,sdsa_knn,3,7,0.942857,0.485925
8,dataset2,2,2.000000,700,sdsa_knn,3,8,0.957143,0.503373
9,dataset2,2,2.000000,700,sdsa_knn,3,9,0.914286,0.512839
0,dataset3,2,3.000000,700,sdsa_knn,1,0,0.942857,0.504387
1,dataset3,2,3.000000,700,sdsa_knn,1,1,0.885714,0.536890
2,dataset3,2,3.000000,700,sdsa_knn,1,2,0.928571,0.492110
3,dataset3,2,3.000000,700,sdsa_knn,1,3,0.971429,0.489220
4,dataset3,2,3.000000,700,sdsa_knn,1,4,0.985714,0.485799
5,dataset3,2,3.000000,700,sdsa_knn,1,5,0.971429,0.483467
6,dataset3,2,3.000000,700,sdsa_knn,1,6,0.957143,0.485142
7,dataset3,2,3.000000,700,sdsa_knn,1,7,0.957143,0.499847
8,dataset3,2,3.000000,700,sdsa_knn,1,8,0.971429,0.485286
9,dataset3,2,3.000000,700,sdsa_knn,1,9,0.957143,0.512399
0,dry-climates,3,16.000000,522,sdsa_knn,7,0,0.905660,0.773864
1,dry-climates,3,16.000000,522,sdsa_knn,7,1,0.981132,0.868693
2,dry-climates,3,16.000000,522,sdsa_knn,7,2,0.961538,0.867684
3,dry-climates,3,16.000000,522,sdsa_knn,7,3,0.923077,0.820595
4,dry-climates,3,16.000000,522,sdsa_knn,7,4,0.942308,0.729028
5,dry-climates,3,16.000000,522,sdsa_knn,7,5,0.942308,0.751516
6,dry-climates,3,16.000000,522,sdsa_knn,7,6,0.942308,0.731620
7,dry-climates,3,16.000000,522,sdsa_knn,7,7,0.942308,0.736660
8,dry-climates,3,16.000000,522,sdsa_knn,7,8,0.980769,0.721621
9,dry-climates,3,16.000000,522,sdsa_knn,7,9,0.961538,1.065842
0,mushroom,2,3.000000,154,sdsa_knn,9,0,0.687500,0.082475
1,mushroom,2,3.000000,154,sdsa_knn,9,1,0.750000,0.078999
2,mushroom,2,3.000000,154,sdsa_knn,9,2,0.687500,0.079843
3,mushroom,2,3.000000,154,sdsa_knn,9,3,0.625000,0.078721
4,mushroom,2,3.000000,154,sdsa_knn,9,4,0.800000,0.080843
5,mushroom,2,3.000000,154,sdsa_knn,9,5,0.733333,0.081678
6,mushroom,2,3.000000,154,sdsa_knn,9,6,0.666667,0.080795
7,mushroom,2,3.000000,154,sdsa_knn,9,7,0.666667,0.096283
8,mushroom,2,3.000000,154,sdsa_knn,9,8,0.733333,0.080132
9,mushroom,2,3.000000,154,sdsa_knn,9,9,0.666667,0.078463
0,european-climates,2,16.000000,324,sdsa_knn,7,0,0.939394,0.490778
1,european-climates,2,16.000000,324,sdsa_knn,7,1,0.909091,0.472945
2,european-climates,2,16.000000,324,sdsa_knn,7,2,1.000000,0.476599
3,european-climates,2,16.000000,324,sdsa_knn,7,3,1.000000,0.454476
4,european-climates,2,16.000000,324,sdsa_knn,7,4,0.843750,0.441188
5,european-climates,2,16.000000,324,sdsa_knn,7,5,0.937500,0.488749
6,european-climates,2,16.000000,324,sdsa_knn,7,6,0.906250,0.446672
7,european-climates,2,16.000000,324,sdsa_knn,7,7,0.906250,0.459641
8,european-climates,2,16.000000,324,sdsa_knn,7,8,1.000000,0.441057
9,european-climates,2,16.000000,324,sdsa_knn,7,9,0.937500,0.513574
0,dataset1,2,2.000000,400,sdsa_knn,9,0,0.975000,0.081567
1,dataset1,2,2.000000,400,sdsa_knn,9,1,0.925000,0.065845
2,dataset1,2,2.000000,400,sdsa_knn,9,2,0.850000,0.067252
3,dataset1,2,2.000000,400,sdsa_knn,9,3,0.925000,0.066556
4,dataset1,2,2.000000,400,sdsa_knn,9,4,0.900000,0.064604
5,dataset1,2,2.000000,400,sdsa_knn,9,5,0.975000,0.066955
6,dataset1,2,2.000000,400,sdsa_knn,9,6,0.825000,0.060634
7,dataset1,2,2.000000,400,sdsa_knn,9,7,0.950000,0.062231
8,dataset1,2,2.000000,400,sdsa_knn,9,8,0.950000,0.061287
9,dataset1,2,2.000000,400,sdsa_knn,9,9,0.875000,0.063693
0,dataset4,2,2.000000,700,sdsa_knn,3,0,0.714286,0.571902
1,dataset4,2,2.000000,700,sdsa_knn,3,1,0.628571,0.609061
2,dataset4,2,2.000000,700,sdsa_knn,3,2,0.814286,0.629208
3,dataset4,2,2.000000,700,sdsa_knn,3,3,0.685714,0.539739
4,dataset4,2,2.000000,700,sdsa_knn,3,4,0.742857,0.482592
5,dataset4,2,2.000000,700,sdsa_knn,3,5,0.757143,0.502703
6,dataset4,2,2.000000,700,sdsa_knn,3,6,0.642857,1.388683
7,dataset4,2,2.000000,700,sdsa_knn,3,7,0.700000,1.114518
8,dataset4,2,2.000000,700,sdsa_knn,3,8,0.685714,0.711396
9,dataset4,2,2.000000,700,sdsa_knn,3,9,0.714286,0.660053
0,mushroom,2,3.000000,154,sdsa_knn,3,0,0.687500,0.104129
1,mushroom,2,3.000000,154,sdsa_knn,3,1,0.750000,0.080632
2,mushroom,2,3.000000,154,sdsa_knn,3,2,0.750000,0.090354
3,mushroom,2,3.000000,154,sdsa_knn,3,3,0.687500,0.295752
4,mushroom,2,3.000000,154,sdsa_knn,3,4,0.666667,0.077960
5,mushroom,2,3.000000,154,sdsa_knn,3,5,0.733333,0.107345
6,mushroom,2,3.000000,154,sdsa_knn,3,6,0.533333,0.086249
7,mushroom,2,3.000000,154,sdsa_knn,3,7,0.666667,0.099703
8,mushroom,2,3.000000,154,sdsa_knn,3,8,0.533333,0.101838
9,mushroom,2,3.000000,154,sdsa_knn,3,9,0.800000,0.104373
0,dataset3,2,3.000000,700,sdsa_knn,5,0,0.971429,0.539658
1,dataset3,2,3.000000,700,sdsa_knn,5,1,0.957143,0.529975
2,dataset3,2,3.000000,700,sdsa_knn,5,2,0.942857,0.598077
3,dataset3,2,3.000000,700,sdsa_knn,5,3,0.914286,0.506007
4,dataset3,2,3.000000,700,sdsa_knn,5,4,0.957143,0.505697
5,dataset3,2,3.000000,700,sdsa_knn,5,5,0.985714,0.485526
6,dataset3,2,3.000000,700,sdsa_knn,5,6,0.971429,0.487651
7,dataset3,2,3.000000,700,sdsa_knn,5,7,0.957143,0.481348
8,dataset3,2,3.000000,700,sdsa_knn,5,8,0.885714,0.484369
9,dataset3,2,3.000000,700,sdsa_knn,5,9,0.928571,0.484134
0,european-climates,2,16.000000,324,sdsa_knn,8,0,0.909091,0.537365
1,european-climates,2,16.000000,324,sdsa_knn,8,1,0.939394,0.618299
2,european-climates,2,16.000000,324,sdsa_knn,8,2,0.909091,0.468904
3,european-climates,2,16.000000,324,sdsa_knn,8,3,0.878788,0.457311
4,european-climates,2,16.000000,324,sdsa_knn,8,4,1.000000,0.447653
5,european-climates,2,16.000000,324,sdsa_knn,8,5,0.968750,0.459948
6,european-climates,2,16.000000,324,sdsa_knn,8,6,0.968750,0.455373
7,european-climates,2,16.000000,324,sdsa_knn,8,7,0.968750,0.444979
8,european-climates,2,16.000000,324,sdsa_knn,8,8,0.843750,0.452472
9,european-climates,2,16.000000,324,sdsa_knn,8,9,0.937500,0.450984
0,dataset4,2,2.000000,700,sdsa_knn,1,0,0.671429,0.594105
1,dataset4,2,2.000000,700,sdsa_knn,1,1,0.685714,0.589631
2,dataset4,2,2.000000,700,sdsa_knn,1,2,0.800000,0.650867
3,dataset4,2,2.000000,700,sdsa_knn,1,3,0.771429,0.548288
4,dataset4,2,2.000000,700,sdsa_knn,1,4,0.728571,0.468060
5,dataset4,2,2.000000,700,sdsa_knn,1,5,0.742857,0.615590
6,dataset4,2,2.000000,700,sdsa_knn,1,6,0.642857,1.927519
7,dataset4,2,2.000000,700,sdsa_knn,1,7,0.671429,1.013227
8,dataset4,2,2.000000,700,sdsa_knn,1,8,0.657143,0.760013
9,dataset4,2,2.000000,700,sdsa_knn,1,9,0.728571,0.562351
0,dataset4,2,2.000000,700,sdsa_knn,8,0,0.785714,0.459238
1,dataset4,2,2.000000,700,sdsa_knn,8,1,0.757143,0.928841
2,dataset4,2,2.000000,700,sdsa_knn,8,2,0.585714,0.439782
3,dataset4,2,2.000000,700,sdsa_knn,8,3,0.728571,0.557552
4,dataset4,2,2.000000,700,sdsa_knn,8,4,0.628571,0.433876
5,dataset4,2,2.000000,700,sdsa_knn,8,5,0.771429,0.589628
6,dataset4,2,2.000000,700,sdsa_knn,8,6,0.785714,0.465901
7,dataset4,2,2.000000,700,sdsa_knn,8,7,0.671429,0.464402
8,dataset4,2,2.000000,700,sdsa_knn,8,8,0.628571,0.510596
9,dataset4,2,2.000000,700,sdsa_knn,8,9,0.742857,0.492097
0,climates,10,16.000000,1415,sdsa_knn,9,0,0.690141,2.331392
1,climates,10,16.000000,1415,sdsa_knn,9,1,0.746479,2.133906
2,climates,10,16.000000,1415,sdsa_knn,9,2,0.732394,2.294049
3,climates,10,16.000000,1415,sdsa_knn,9,3,0.718310,2.263268
4,climates,10,16.000000,1415,sdsa_knn,9,4,0.704225,2.328304
5,climates,10,16.000000,1415,sdsa_knn,9,5,0.680851,2.209984
6,climates,10,16.000000,1415,sdsa_knn,9,6,0.758865,2.570059
7,climates,10,16.000000,1415,sdsa_knn,9,7,0.773050,2.483814
8,climates,10,16.000000,1415,sdsa_knn,9,8,0.659574,2.187822
9,climates,10,16.000000,1415,sdsa_knn,9,9,0.709220,2.182648
0,climates,10,16.000000,1415,sdsa_knn,8,0,0.711268,2.946139
1,climates,10,16.000000,1415,sdsa_knn,8,1,0.669014,2.087065
2,climates,10,16.000000,1415,sdsa_knn,8,2,0.739437,2.097086
3,climates,10,16.000000,1415,sdsa_knn,8,3,0.732394,2.130771
4,climates,10,16.000000,1415,sdsa_knn,8,4,0.767606,2.131110
5,climates,10,16.000000,1415,sdsa_knn,8,5,0.765957,2.085750
6,climates,10,16.000000,1415,sdsa_knn,8,6,0.709220,2.095312
7,climates,10,16.000000,1415,sdsa_knn,8,7,0.673759,2.075713
8,climates,10,16.000000,1415,sdsa_knn,8,8,0.695035,2.083828
9,climates,10,16.000000,1415,sdsa_knn,8,9,0.765957,2.095286
0,european-climates,2,16.000000,324,sdsa_knn,3,0,0.848485,0.493575
1,european-climates,2,16.000000,324,sdsa_knn,3,1,0.969697,0.471761
2,european-climates,2,16.000000,324,sdsa_knn,3,2,0.969697,0.598332
3,european-climates,2,16.000000,324,sdsa_knn,3,3,0.909091,0.525027
4,european-climates,2,16.000000,324,sdsa_knn,3,4,0.906250,0.566893
5,european-climates,2,16.000000,324,sdsa_knn,3,5,0.875000,0.535605
6,european-climates,2,16.000000,324,sdsa_knn,3,6,0.937500,0.495210
7,european-climates,2,16.000000,324,sdsa_knn,3,7,0.968750,0.441683
8,european-climates,2,16.000000,324,sdsa_knn,3,8,0.968750,0.439781
9,european-climates,2,16.000000,324,sdsa_knn,3,9,0.937500,0.492048
0,dry-climates,3,16.000000,522,sdsa_knn,5,0,0.962264,0.782129
1,dry-climates,3,16.000000,522,sdsa_knn,5,1,0.981132,0.831414
2,dry-climates,3,16.000000,522,sdsa_knn,5,2,0.961538,0.905661
3,dry-climates,3,16.000000,522,sdsa_knn,5,3,0.846154,0.829851
4,dry-climates,3,16.000000,522,sdsa_knn,5,4,0.961538,0.723951
5,dry-climates,3,16.000000,522,sdsa_knn,5,5,0.923077,0.731515
6,dry-climates,3,16.000000,522,sdsa_knn,5,6,0.923077,0.718886
7,dry-climates,3,16.000000,522,sdsa_knn,5,7,0.923077,0.737096
8,dry-climates,3,16.000000,522,sdsa_knn,5,8,1.000000,0.732741
9,dry-climates,3,16.000000,522,sdsa_knn,5,9,0.903846,0.740251
0,dataset2,2,2.000000,700,sdsa_knn,1,0,0.957143,0.508943
1,dataset2,2,2.000000,700,sdsa_knn,1,1,0.971429,0.506676
2,dataset2,2,2.000000,700,sdsa_knn,1,2,0.957143,0.482296
3,dataset2,2,2.000000,700,sdsa_knn,1,3,0.971429,0.479403
4,dataset2,2,2.000000,700,sdsa_knn,1,4,0.928571,0.480269
5,dataset2,2,2.000000,700,sdsa_knn,1,5,0.957143,0.496365
6,dataset2,2,2.000000,700,sdsa_knn,1,6,0.885714,0.475410
7,dataset2,2,2.000000,700,sdsa_knn,1,7,0.928571,0.477844
8,dataset2,2,2.000000,700,sdsa_knn,1,8,0.885714,0.474993
9,dataset2,2,2.000000,700,sdsa_knn,1,9,0.942857,0.477955
0,mushroom,2,3.000000,154,sdsa_knn,8,0,0.750000,0.097169
1,mushroom,2,3.000000,154,sdsa_knn,8,1,0.687500,0.091421
2,mushroom,2,3.000000,154,sdsa_knn,8,2,0.750000,0.081854
3,mushroom,2,3.000000,154,sdsa_knn,8,3,0.687500,0.081557
4,mushroom,2,3.000000,154,sdsa_knn,8,4,0.733333,0.078011
5,mushroom,2,3.000000,154,sdsa_knn,8,5,0.666667,0.083084
6,mushroom,2,3.000000,154,sdsa_knn,8,6,0.600000,0.088686
7,mushroom,2,3.000000,154,sdsa_knn,8,7,0.866667,0.083589
8,mushroom,2,3.000000,154,sdsa_knn,8,8,0.666667,0.079283
9,mushroom,2,3.000000,154,sdsa_knn,8,9,0.666667,0.083053
0,dataset2,2,2.000000,700,sdsa_knn,9,0,0.928571,0.444622
1,dataset2,2,2.000000,700,sdsa_knn,9,1,0.957143,0.442087
2,dataset2,2,2.000000,700,sdsa_knn,9,2,0.928571,0.447106
3,dataset2,2,2.000000,700,sdsa_knn,9,3,0.928571,0.444294
4,dataset2,2,2.000000,700,sdsa_knn,9,4,0.914286,0.443778
5,dataset2,2,2.000000,700,sdsa_knn,9,5,0.942857,0.440430
6,dataset2,2,2.000000,700,sdsa_knn,9,6,0.971429,0.443623
7,dataset2,2,2.000000,700,sdsa_knn,9,7,0.971429,0.443647
8,dataset2,2,2.000000,700,sdsa_knn,9,8,0.885714,0.680923
9,dataset2,2,2.000000,700,sdsa_knn,9,9,0.914286,0.444459
0,european-climates,2,16.000000,324,sdsa_knn,6,0,0.969697,0.494838
1,european-climates,2,16.000000,324,sdsa_knn,6,1,0.939394,0.494405
2,european-climates,2,16.000000,324,sdsa_knn,6,2,0.909091,0.461001
3,european-climates,2,16.000000,324,sdsa_knn,6,3,0.939394,0.448221
4,european-climates,2,16.000000,324,sdsa_knn,6,4,0.968750,0.452172
5,european-climates,2,16.000000,324,sdsa_knn,6,5,1.000000,0.456599
6,european-climates,2,16.000000,324,sdsa_knn,6,6,0.937500,0.904078
7,european-climates,2,16.000000,324,sdsa_knn,6,7,0.968750,0.573488
8,european-climates,2,16.000000,324,sdsa_knn,6,8,0.875000,0.573445
9,european-climates,2,16.000000,324,sdsa_knn,6,9,0.843750,0.497529
0,dataset2,2,2.000000,700,sdsa_knn,7,0,0.942857,0.507733
1,dataset2,2,2.000000,700,sdsa_knn,7,1,0.942857,0.534063
2,dataset2,2,2.000000,700,sdsa_knn,7,2,0.928571,0.487282
3,dataset2,2,2.000000,700,sdsa_knn,7,3,0.928571,0.488949
4,dataset2,2,2.000000,700,sdsa_knn,7,4,0.914286,0.482167
5,dataset2,2,2.000000,700,sdsa_knn,7,5,0.971429,0.488057
6,dataset2,2,2.000000,700,sdsa_knn,7,6,0.914286,0.489469
7,dataset2,2,2.000000,700,sdsa_knn,7,7,0.985714,0.489264
8,dataset2,2,2.000000,700,sdsa_knn,7,8,0.942857,0.496900
9,dataset2,2,2.000000,700,sdsa_knn,7,9,0.928571,0.508414
0,dataset3,2,3.000000,700,sdsa_knn,7,0,0.957143,0.505059
1,dataset3,2,3.000000,700,sdsa_knn,7,1,0.942857,0.510323
2,dataset3,2,3.000000,700,sdsa_knn,7,2,0.971429,0.580526
3,dataset3,2,3.000000,700,sdsa_knn,7,3,0.928571,0.495140
4,dataset3,2,3.000000,700,sdsa_knn,7,4,0.928571,0.513903
5,dataset3,2,3.000000,700,sdsa_knn,7,5,0.942857,0.488972
6,dataset3,2,3.000000,700,sdsa_knn,7,6,0.957143,0.491767
7,dataset3,2,3.000000,700,sdsa_knn,7,7,0.957143,0.484226
8,dataset3,2,3.000000,700,sdsa_knn,7,8,0.957143,0.484306
9,dataset3,2,3.000000,700,sdsa_knn,7,9,0.914286,0.504917
0,dataset1,2,2.000000,400,sdsa_knn,0,0,0.900000,0.128152
1,dataset1,2,2.000000,400,sdsa_knn,0,1,0.900000,0.083253
2,dataset1,2,2.000000,400,sdsa_knn,0,2,0.925000,0.145297
3,dataset1,2,2.000000,400,sdsa_knn,0,3,0.975000,0.084233
4,dataset1,2,2.000000,400,sdsa_knn,0,4,0.950000,0.066571
