Unnamed: 0,dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time,source_file,algorithm
2,european-climates,2,16.000000,324,sdsa_knn,8,2,1.000000,0.138389,dataset-european-climates-mc-8.csv,sdsa_knn
3,european-climates,2,16.000000,324,sdsa_knn,8,3,0.909091,0.162518,dataset-european-climates-mc-8.csv,sdsa_knn
4,european-climates,2,16.000000,324,sdsa_knn,8,4,0.937500,0.263274,dataset-european-climates-mc-8.csv,sdsa_knn
5,european-climates,2,16.000000,324,sdsa_knn,8,5,1.000000,0.137371,dataset-european-climates-mc-8.csv,sdsa_knn
6,european-climates,2,16.000000,324,sdsa_knn,8,6,1.000000,0.153050,dataset-european-climates-mc-8.csv,sdsa_knn
7,european-climates,2,16.000000,324,sdsa_knn,8,7,0.968750,0.175676,dataset-european-climates-mc-8.csv,sdsa_knn
8,european-climates,2,16.000000,324,sdsa_knn,8,8,0.843750,0.230008,dataset-european-climates-mc-8.csv,sdsa_knn
9,european-climates,2,16.000000,324,sdsa_knn,8,9,0.968750,0.110495,dataset-european-climates-mc-8.csv,sdsa_knn
0,climates,10,16.000000,1415,sdsa_knn,9,0,0.753521,0.861691,dataset-climates-mc-9.csv,sdsa_knn
1,climates,10,16.000000,1415,sdsa_knn,9,1,0.816901,0.589830,dataset-climates-mc-9.csv,sdsa_knn
2,climates,10,16.000000,1415,sdsa_knn,9,2,0.781690,0.584679,dataset-climates-mc-9.csv,sdsa_knn
3,climates,10,16.000000,1415,sdsa_knn,9,3,0.746479,0.509888,dataset-climates-mc-9.csv,sdsa_knn
4,climates,10,16.000000,1415,sdsa_knn,9,4,0.788732,0.666245,dataset-climates-mc-9.csv,sdsa_knn
5,climates,10,16.000000,1415,sdsa_knn,9,5,0.702128,0.573276,dataset-climates-mc-9.csv,sdsa_knn
6,climates,10,16.000000,1415,sdsa_knn,9,6,0.758865,0.667267,dataset-climates-mc-9.csv,sdsa_knn
7,climates,10,16.000000,1415,sdsa_knn,9,7,0.815603,0.552423,dataset-climates-mc-9.csv,sdsa_knn
8,climates,10,16.000000,1415,sdsa_knn,9,8,0.716312,0.554910,dataset-climates-mc-9.csv,sdsa_knn
9,climates,10,16.000000,1415,sdsa_knn,9,9,0.758865,0.478200,dataset-climates-mc-9.csv,sdsa_knn
0,climates,10,16.000000,1415,sdsa_knn,8,0,0.781690,0.465097,dataset-climates-mc-8.csv,sdsa_knn
1,climates,10,16.000000,1415,sdsa_knn,8,1,0.739437,0.850857,dataset-climates-mc-8.csv,sdsa_knn
2,climates,10,16.000000,1415,sdsa_knn,8,2,0.788732,0.664191,dataset-climates-mc-8.csv,sdsa_knn
3,climates,10,16.000000,1415,sdsa_knn,8,3,0.760563,0.859644,dataset-climates-mc-8.csv,sdsa_knn
4,climates,10,16.000000,1415,sdsa_knn,8,4,0.809859,0.570629,dataset-climates-mc-8.csv,sdsa_knn
5,climates,10,16.000000,1415,sdsa_knn,8,5,0.765957,0.567277,dataset-climates-mc-8.csv,sdsa_knn
6,climates,10,16.000000,1415,sdsa_knn,8,6,0.780142,0.616671,dataset-climates-mc-8.csv,sdsa_knn
7,climates,10,16.000000,1415,sdsa_knn,8,7,0.808511,0.880932,dataset-climates-mc-8.csv,sdsa_knn
8,climates,10,16.000000,1415,sdsa_knn,8,8,0.737589,0.667682,dataset-climates-mc-8.csv,sdsa_knn
9,climates,10,16.000000,1415,sdsa_knn,8,9,0.808511,0.438144,dataset-climates-mc-8.csv,sdsa_knn
0,european-climates,2,16.000000,324,sdsa_knn,3,0,0.878788,0.258008,dataset-european-climates-mc-3.csv,sdsa_knn
1,european-climates,2,16.000000,324,sdsa_knn,3,1,1.000000,0.133846,dataset-european-climates-mc-3.csv,sdsa_knn
2,european-climates,2,16.000000,324,sdsa_knn,3,2,0.969697,0.212060,dataset-european-climates-mc-3.csv,sdsa_knn
3,european-climates,2,16.000000,324,sdsa_knn,3,3,0.969697,0.157557,dataset-european-climates-mc-3.csv,sdsa_knn
4,european-climates,2,16.000000,324,sdsa_knn,3,4,0.968750,0.191488,dataset-european-climates-mc-3.csv,sdsa_knn
5,european-climates,2,16.000000,324,sdsa_knn,3,5,0.906250,0.211358,dataset-european-climates-mc-3.csv,sdsa_knn
6,european-climates,2,16.000000,324,sdsa_knn,3,6,0.937500,0.223717,dataset-european-climates-mc-3.csv,sdsa_knn
7,european-climates,2,16.000000,324,sdsa_knn,3,7,0.968750,0.129804,dataset-european-climates-mc-3.csv,sdsa_knn
8,european-climates,2,16.000000,324,sdsa_knn,3,8,0.968750,0.173470,dataset-european-climates-mc-3.csv,sdsa_knn
9,european-climates,2,16.000000,324,sdsa_knn,3,9,0.937500,0.110033,dataset-european-climates-mc-3.csv,sdsa_knn
0,dry-climates,3,16.000000,522,sdsa_knn,5,0,0.924528,0.173636,dataset-dry-climates-mc-5.csv,sdsa_knn
1,dry-climates,3,16.000000,522,sdsa_knn,5,1,0.962264,0.283082,dataset-dry-climates-mc-5.csv,sdsa_knn
2,dry-climates,3,16.000000,522,sdsa_knn,5,2,0.903846,0.258110,dataset-dry-climates-mc-5.csv,sdsa_knn
3,dry-climates,3,16.000000,522,sdsa_knn,5,3,0.884615,0.321763,dataset-dry-climates-mc-5.csv,sdsa_knn
4,dry-climates,3,16.000000,522,sdsa_knn,5,4,1.000000,0.293348,dataset-dry-climates-mc-5.csv,sdsa_knn
5,dry-climates,3,16.000000,522,sdsa_knn,5,5,0.923077,0.237154,dataset-dry-climates-mc-5.csv,sdsa_knn
6,dry-climates,3,16.000000,522,sdsa_knn,5,6,0.961538,0.227994,dataset-dry-climates-mc-5.csv,sdsa_knn
7,dry-climates,3,16.000000,522,sdsa_knn,5,7,0.923077,0.334987,dataset-dry-climates-mc-5.csv,sdsa_knn
8,dry-climates,3,16.000000,522,sdsa_knn,5,8,0.961538,0.238066,dataset-dry-climates-mc-5.csv,sdsa_knn
9,dry-climates,3,16.000000,522,sdsa_knn,5,9,0.961538,0.252764,dataset-dry-climates-mc-5.csv,sdsa_knn
0,mushroom,2,3.000000,154,sdsa_knn,8,0,0.687500,0.016066,dataset-mushroom-mc-8.csv,sdsa_knn
1,mushroom,2,3.000000,154,sdsa_knn,8,1,0.687500,0.015508,dataset-mushroom-mc-8.csv,sdsa_knn
2,mushroom,2,3.000000,154,sdsa_knn,8,2,0.562500,0.020261,dataset-mushroom-mc-8.csv,sdsa_knn
3,mushroom,2,3.000000,154,sdsa_knn,8,3,0.687500,0.017858,dataset-mushroom-mc-8.csv,sdsa_knn
4,mushroom,2,3.000000,154,sdsa_knn,8,4,0.733333,0.015794,dataset-mushroom-mc-8.csv,sdsa_knn
5,mushroom,2,3.000000,154,sdsa_knn,8,5,0.533333,0.016708,dataset-mushroom-mc-8.csv,sdsa_knn
6,mushroom,2,3.000000,154,sdsa_knn,8,6,0.666667,0.016406,dataset-mushroom-mc-8.csv,sdsa_knn
7,mushroom,2,3.000000,154,sdsa_knn,8,7,0.733333,0.016792,dataset-mushroom-mc-8.csv,sdsa_knn
8,mushroom,2,3.000000,154,sdsa_knn,8,8,0.600000,0.019202,dataset-mushroom-mc-8.csv,sdsa_knn
9,mushroom,2,3.000000,154,sdsa_knn,8,9,0.800000,0.024905,dataset-mushroom-mc-8.csv,sdsa_knn
0,european-climates,2,16.000000,324,sdsa_knn,6,0,0.969697,0.353951,dataset-european-climates-mc-6.csv,sdsa_knn
1,european-climates,2,16.000000,324,sdsa_knn,6,1,0.939394,0.180099,dataset-european-climates-mc-6.csv,sdsa_knn
2,european-climates,2,16.000000,324,sdsa_knn,6,2,0.878788,0.148047,dataset-european-climates-mc-6.csv,sdsa_knn
3,european-climates,2,16.000000,324,sdsa_knn,6,3,0.939394,0.168092,dataset-european-climates-mc-6.csv,sdsa_knn
4,european-climates,2,16.000000,324,sdsa_knn,6,4,0.968750,0.165781,dataset-european-climates-mc-6.csv,sdsa_knn
5,european-climates,2,16.000000,324,sdsa_knn,6,5,1.000000,0.213080,dataset-european-climates-mc-6.csv,sdsa_knn
6,european-climates,2,16.000000,324,sdsa_knn,6,6,0.937500,0.217459,dataset-european-climates-mc-6.csv,sdsa_knn
7,european-climates,2,16.000000,324,sdsa_knn,6,7,1.000000,0.167018,dataset-european-climates-mc-6.csv,sdsa_knn
8,european-climates,2,16.000000,324,sdsa_knn,6,8,0.937500,0.143739,dataset-european-climates-mc-6.csv,sdsa_knn
9,european-climates,2,16.000000,324,sdsa_knn,6,9,1.000000,0.099305,dataset-european-climates-mc-6.csv,sdsa_knn
0,climates,10,16.000000,1415,sdsa_knn,6,0,0.767606,0.843369,dataset-climates-mc-6.csv,sdsa_knn
1,climates,10,16.000000,1415,sdsa_knn,6,1,0.774648,0.696873,dataset-climates-mc-6.csv,sdsa_knn
2,climates,10,16.000000,1415,sdsa_knn,6,2,0.809859,0.496268,dataset-climates-mc-6.csv,sdsa_knn
3,climates,10,16.000000,1415,sdsa_knn,6,3,0.781690,0.851727,dataset-climates-mc-6.csv,sdsa_knn
4,climates,10,16.000000,1415,sdsa_knn,6,4,0.795775,0.850116,dataset-climates-mc-6.csv,sdsa_knn
5,climates,10,16.000000,1415,sdsa_knn,6,5,0.709220,0.687186,dataset-climates-mc-6.csv,sdsa_knn
6,climates,10,16.000000,1415,sdsa_knn,6,6,0.730496,0.570030,dataset-climates-mc-6.csv,sdsa_knn
7,climates,10,16.000000,1415,sdsa_knn,6,7,0.794326,0.536629,dataset-climates-mc-6.csv,sdsa_knn
8,climates,10,16.000000,1415,sdsa_knn,6,8,0.794326,0.506022,dataset-climates-mc-6.csv,sdsa_knn
9,climates,10,16.000000,1415,sdsa_knn,6,9,0.744681,0.469484,dataset-climates-mc-6.csv,sdsa_knn
0,dry-climates,3,16.000000,522,sdsa_knn,0,0,0.943396,0.365652,dataset-dry-climates-mc-0.csv,sdsa_knn
1,dry-climates,3,16.000000,522,sdsa_knn,0,1,0.830189,0.318329,dataset-dry-climates-mc-0.csv,sdsa_knn
2,dry-climates,3,16.000000,522,sdsa_knn,0,2,0.884615,0.262700,dataset-dry-climates-mc-0.csv,sdsa_knn
3,dry-climates,3,16.000000,522,sdsa_knn,0,3,0.980769,0.280003,dataset-dry-climates-mc-0.csv,sdsa_knn
4,dry-climates,3,16.000000,522,sdsa_knn,0,4,0.961538,0.235761,dataset-dry-climates-mc-0.csv,sdsa_knn
5,dry-climates,3,16.000000,522,sdsa_knn,0,5,0.942308,0.217176,dataset-dry-climates-mc-0.csv,sdsa_knn
6,dry-climates,3,16.000000,522,sdsa_knn,0,6,0.884615,0.286980,dataset-dry-climates-mc-0.csv,sdsa_knn
7,dry-climates,3,16.000000,522,sdsa_knn,0,7,0.961538,0.305343,dataset-dry-climates-mc-0.csv,sdsa_knn
8,dry-climates,3,16.000000,522,sdsa_knn,0,8,0.942308,0.294931,dataset-dry-climates-mc-0.csv,sdsa_knn
9,dry-climates,3,16.000000,522,sdsa_knn,0,9,0.923077,0.216116,dataset-dry-climates-mc-0.csv,sdsa_knn
0,climates,10,16.000000,1415,sdsa_knn,3,0,0.753521,0.474443,dataset-climates-mc-3.csv,sdsa_knn
1,climates,10,16.000000,1415,sdsa_knn,3,1,0.732394,0.968858,dataset-climates-mc-3.csv,sdsa_knn
2,climates,10,16.000000,1415,sdsa_knn,3,2,0.802817,0.499859,dataset-climates-mc-3.csv,sdsa_knn
3,climates,10,16.000000,1415,sdsa_knn,3,3,0.767606,0.495914,dataset-climates-mc-3.csv,sdsa_knn
4,climates,10,16.000000,1415,sdsa_knn,3,4,0.838028,0.627753,dataset-climates-mc-3.csv,sdsa_knn
5,climates,10,16.000000,1415,sdsa_knn,3,5,0.758865,0.837023,dataset-climates-mc-3.csv,sdsa_knn
6,climates,10,16.000000,1415,sdsa_knn,3,6,0.751773,0.673269,dataset-climates-mc-3.csv,sdsa_knn
7,climates,10,16.000000,1415,sdsa_knn,3,7,0.780142,0.674361,dataset-climates-mc-3.csv,sdsa_knn
8,climates,10,16.000000,1415,sdsa_knn,3,8,0.794326,0.679216,dataset-climates-mc-3.csv,sdsa_knn
9,climates,10,16.000000,1415,sdsa_knn,3,9,0.716312,0.451984,dataset-climates-mc-3.csv,sdsa_knn
0,climates,10,16.000000,1415,sdsa_knn,1,0,0.753521,1.135614,dataset-climates-mc-1.csv,sdsa_knn
1,climates,10,16.000000,1415,sdsa_knn,1,1,0.781690,0.602930,dataset-climates-mc-1.csv,sdsa_knn
2,climates,10,16.000000,1415,sdsa_knn,1,2,0.781690,0.712039,dataset-climates-mc-1.csv,sdsa_knn
3,climates,10,16.000000,1415,sdsa_knn,1,3,0.767606,0.531289,dataset-climates-mc-1.csv,sdsa_knn
4,climates,10,16.000000,1415,sdsa_knn,1,4,0.739437,0.576094,dataset-climates-mc-1.csv,sdsa_knn
5,climates,10,16.000000,1415,sdsa_knn,1,5,0.780142,0.567499,dataset-climates-mc-1.csv,sdsa_knn
6,climates,10,16.000000,1415,sdsa_knn,1,6,0.773050,0.669165,dataset-climates-mc-1.csv,sdsa_knn
7,climates,10,16.000000,1415,sdsa_knn,1,7,0.794326,0.520738,dataset-climates-mc-1.csv,sdsa_knn
8,climates,10,16.000000,1415,sdsa_knn,1,8,0.794326,0.703055,dataset-climates-mc-1.csv,sdsa_knn
9,climates,10,16.000000,1415,sdsa_knn,1,9,0.744681,0.471242,dataset-climates-mc-1.csv,sdsa_knn
0,climates,10,16.000000,1415,sdsa_knn,5,0,0.788732,1.123693,dataset-climates-mc-5.csv,sdsa_knn
1,climates,10,16.000000,1415,sdsa_knn,5,1,0.802817,0.715277,dataset-climates-mc-5.csv,sdsa_knn
2,climates,10,16.000000,1415,sdsa_knn,5,2,0.760563,0.953775,dataset-climates-mc-5.csv,sdsa_knn
3,climates,10,16.000000,1415,sdsa_knn,5,3,0.732394,0.681349,dataset-climates-mc-5.csv,sdsa_knn
4,climates,10,16.000000,1415,sdsa_knn,5,4,0.795775,0.772554,dataset-climates-mc-5.csv,sdsa_knn
5,climates,10,16.000000,1415,sdsa_knn,5,5,0.815603,0.760196,dataset-climates-mc-5.csv,sdsa_knn
6,climates,10,16.000000,1415,sdsa_knn,5,6,0.730496,0.507440,dataset-climates-mc-5.csv,sdsa_knn
7,climates,10,16.000000,1415,sdsa_knn,5,7,0.737589,0.523855,dataset-climates-mc-5.csv,sdsa_knn
8,climates,10,16.000000,1415,sdsa_knn,5,8,0.716312,0.482003,dataset-climates-mc-5.csv,sdsa_knn
9,climates,10,16.000000,1415,sdsa_knn,5,9,0.808511,0.422109,dataset-climates-mc-5.csv,sdsa_knn
0,mushroom,2,3.000000,154,sdsa_knn,2,0,0.750000,0.018948,dataset-mushroom-mc-2.csv,sdsa_knn
1,mushroom,2,3.000000,154,sdsa_knn,2,1,0.562500,0.017823,dataset-mushroom-mc-2.csv,sdsa_knn
2,mushroom,2,3.000000,154,sdsa_knn,2,2,0.687500,0.016759,dataset-mushroom-mc-2.csv,sdsa_knn
3,mushroom,2,3.000000,154,sdsa_knn,2,3,0.687500,0.015937,dataset-mushroom-mc-2.csv,sdsa_knn
4,mushroom,2,3.000000,154,sdsa_knn,2,4,0.733333,0.016381,dataset-mushroom-mc-2.csv,sdsa_knn
5,mushroom,2,3.000000,154,sdsa_knn,2,5,0.666667,0.016288,dataset-mushroom-mc-2.csv,sdsa_knn
6,mushroom,2,3.000000,154,sdsa_knn,2,6,0.600000,0.016521,dataset-mushroom-mc-2.csv,sdsa_knn
7,mushroom,2,3.000000,154,sdsa_knn,2,7,0.600000,0.015989,dataset-mushroom-mc-2.csv,sdsa_knn
8,mushroom,2,3.000000,154,sdsa_knn,2,8,0.666667,0.016149,dataset-mushroom-mc-2.csv,sdsa_knn
9,mushroom,2,3.000000,154,sdsa_knn,2,9,0.533333,0.020429,dataset-mushroom-mc-2.csv,sdsa_knn
0,mushroom,2,3.000000,154,sdsa_knn,7,0,0.687500,0.016614,dataset-mushroom-mc-7.csv,sdsa_knn
1,mushroom,2,3.000000,154,sdsa_knn,7,1,0.750000,0.018125,dataset-mushroom-mc-7.csv,sdsa_knn
2,mushroom,2,3.000000,154,sdsa_knn,7,2,0.750000,0.018856,dataset-mushroom-mc-7.csv,sdsa_knn
3,mushroom,2,3.000000,154,sdsa_knn,7,3,0.750000,0.020550,dataset-mushroom-mc-7.csv,sdsa_knn
4,mushroom,2,3.000000,154,sdsa_knn,7,4,0.666667,0.020432,dataset-mushroom-mc-7.csv,sdsa_knn
5,mushroom,2,3.000000,154,sdsa_knn,7,5,0.533333,0.018522,dataset-mushroom-mc-7.csv,sdsa_knn
6,mushroom,2,3.000000,154,sdsa_knn,7,6,0.600000,0.018563,dataset-mushroom-mc-7.csv,sdsa_knn
7,mushroom,2,3.000000,154,sdsa_knn,7,7,0.666667,0.016359,dataset-mushroom-mc-7.csv,sdsa_knn
8,mushroom,2,3.000000,154,sdsa_knn,7,8,0.733333,0.022435,dataset-mushroom-mc-7.csv,sdsa_knn
9,mushroom,2,3.000000,154,sdsa_knn,7,9,0.600000,0.016619,dataset-mushroom-mc-7.csv,sdsa_knn
0,dry-climates,3,16.000000,522,sdsa_knn,3,0,0.924528,0.172182,dataset-dry-climates-mc-3.csv,sdsa_knn
1,dry-climates,3,16.000000,522,sdsa_knn,3,1,0.886792,0.445165,dataset-dry-climates-mc-3.csv,sdsa_knn
2,dry-climates,3,16.000000,522,sdsa_knn,3,2,0.942308,0.309685,dataset-dry-climates-mc-3.csv,sdsa_knn
3,dry-climates,3,16.000000,522,sdsa_knn,3,3,0.923077,0.300790,dataset-dry-climates-mc-3.csv,sdsa_knn
4,dry-climates,3,16.000000,522,sdsa_knn,3,4,0.923077,0.248946,dataset-dry-climates-mc-3.csv,sdsa_knn
5,dry-climates,3,16.000000,522,sdsa_knn,3,5,0.903846,0.258713,dataset-dry-climates-mc-3.csv,sdsa_knn
6,dry-climates,3,16.000000,522,sdsa_knn,3,6,0.961538,0.242510,dataset-dry-climates-mc-3.csv,sdsa_knn
7,dry-climates,3,16.000000,522,sdsa_knn,3,7,0.980769,0.211779,dataset-dry-climates-mc-3.csv,sdsa_knn
8,dry-climates,3,16.000000,522,sdsa_knn,3,8,0.923077,0.192119,dataset-dry-climates-mc-3.csv,sdsa_knn
9,dry-climates,3,16.000000,522,sdsa_knn,3,9,0.961538,0.276871,dataset-dry-climates-mc-3.csv,sdsa_knn
0,dataset3,2,3.000000,700,ivabc,4,0,0.985714,172.706450,dataset-dataset3-mc-4.csv,ivabc
1,dataset3,2,3.000000,700,ivabc,4,1,0.985714,85.053799,dataset-dataset3-mc-4.csv,ivabc
2,dataset3,2,3.000000,700,ivabc,4,2,0.985714,62.573935,dataset-dataset3-mc-4.csv,ivabc
3,dataset3,2,3.000000,700,ivabc,4,3,0.971429,87.918349,dataset-dataset3-mc-4.csv,ivabc
4,dataset3,2,3.000000,700,ivabc,4,4,0.957143,52.452052,dataset-dataset3-mc-4.csv,ivabc
5,dataset3,2,3.000000,700,ivabc,4,5,0.985714,30.622712,dataset-dataset3-mc-4.csv,ivabc
6,dataset3,2,3.000000,700,ivabc,4,6,0.957143,46.275202,dataset-dataset3-mc-4.csv,ivabc
7,dataset3,2,3.000000,700,ivabc,4,7,0.985714,38.532755,dataset-dataset3-mc-4.csv,ivabc
8,dataset3,2,3.000000,700,ivabc,4,8,0.985714,25.137992,dataset-dataset3-mc-4.csv,ivabc
9,dataset3,2,3.000000,700,ivabc,4,9,0.957143,37.142017,dataset-dataset3-mc-4.csv,ivabc
0,mushroom,2,3.000000,154,ivabc,0,0,0.625000,8.847028,dataset-mushroom-mc-0.csv,ivabc
1,mushroom,2,3.000000,154,ivabc,0,1,0.750000,9.947258,dataset-mushroom-mc-0.csv,ivabc
2,mushroom,2,3.000000,154,ivabc,0,2,0.750000,17.611795,dataset-mushroom-mc-0.csv,ivabc
3,mushroom,2,3.000000,154,ivabc,0,3,0.750000,13.150244,dataset-mushroom-mc-0.csv,ivabc
4,mushroom,2,3.000000,154,ivabc,0,4,0.733333,18.691275,dataset-mushroom-mc-0.csv,ivabc
5,mushroom,2,3.000000,154,ivabc,0,5,0.666667,16.906385,dataset-mushroom-mc-0.csv,ivabc
6,mushroom,2,3.000000,154,ivabc,0,6,0.733333,10.630899,dataset-mushroom-mc-0.csv,ivabc
7,mushroom,2,3.000000,154,ivabc,0,7,0.666667,19.772644,dataset-mushroom-mc-0.csv,ivabc
8,mushroom,2,3.000000,154,ivabc,0,8,0.733333,27.322261,dataset-mushroom-mc-0.csv,ivabc
9,mushroom,2,3.000000,154,ivabc,0,9,0.733333,17.273322,dataset-mushroom-mc-0.csv,ivabc
0,european-climates,2,16.000000,324,ivabc,4,0,0.939394,157.988948,dataset-european-climates-mc-4.csv,ivabc
1,european-climates,2,16.000000,324,ivabc,4,1,0.969697,189.607489,dataset-european-climates-mc-4.csv,ivabc
2,european-climates,2,16.000000,324,ivabc,4,2,0.969697,185.720640,dataset-european-climates-mc-4.csv,ivabc
3,european-climates,2,16.000000,324,ivabc,4,3,0.909091,132.054157,dataset-european-climates-mc-4.csv,ivabc
4,european-climates,2,16.000000,324,ivabc,4,4,0.937500,196.502005,dataset-european-climates-mc-4.csv,ivabc
5,european-climates,2,16.000000,324,ivabc,4,5,0.906250,352.309308,dataset-european-climates-mc-4.csv,ivabc
6,european-climates,2,16.000000,324,ivabc,4,6,1.000000,171.884655,dataset-european-climates-mc-4.csv,ivabc
7,european-climates,2,16.000000,324,ivabc,4,7,0.937500,133.795700,dataset-european-climates-mc-4.csv,ivabc
8,european-climates,2,16.000000,324,ivabc,4,8,1.000000,206.551935,dataset-european-climates-mc-4.csv,ivabc
9,european-climates,2,16.000000,324,ivabc,4,9,0.968750,234.573569,dataset-european-climates-mc-4.csv,ivabc
0,mushroom,2,3.000000,154,ivabc,4,0,0.750000,27.109845,dataset-mushroom-mc-4.csv,ivabc
1,mushroom,2,3.000000,154,ivabc,4,1,0.750000,9.325734,dataset-mushroom-mc-4.csv,ivabc
2,mushroom,2,3.000000,154,ivabc,4,2,0.750000,17.834984,dataset-mushroom-mc-4.csv,ivabc
3,mushroom,2,3.000000,154,ivabc,4,3,0.750000,30.409156,dataset-mushroom-mc-4.csv,ivabc
4,mushroom,2,3.000000,154,ivabc,4,4,0.733333,19.786725,dataset-mushroom-mc-4.csv,ivabc
5,mushroom,2,3.000000,154,ivabc,4,5,0.600000,33.805434,dataset-mushroom-mc-4.csv,ivabc
6,mushroom,2,3.000000,154,ivabc,4,6,0.733333,29.663462,dataset-mushroom-mc-4.csv,ivabc
7,mushroom,2,3.000000,154,ivabc,4,7,0.733333,17.563266,dataset-mushroom-mc-4.csv,ivabc
8,mushroom,2,3.000000,154,ivabc,4,8,0.733333,14.352551,dataset-mushroom-mc-4.csv,ivabc
9,mushroom,2,3.000000,154,ivabc,4,9,0.733333,11.813431,dataset-mushroom-mc-4.csv,ivabc
0,dataset2,2,2.000000,700,ivabc,4,0,0.928571,75.775556,dataset-dataset2-mc-4.csv,ivabc
1,dataset2,2,2.000000,700,ivabc,4,1,0.957143,80.362884,dataset-dataset2-mc-4.csv,ivabc
2,dataset2,2,2.000000,700,ivabc,4,2,0.914286,134.368546,dataset-dataset2-mc-4.csv,ivabc
3,dataset2,2,2.000000,700,ivabc,4,3,0.957143,92.215691,dataset-dataset2-mc-4.csv,ivabc
4,dataset2,2,2.000000,700,ivabc,4,4,0.942857,67.301073,dataset-dataset2-mc-4.csv,ivabc
5,dataset2,2,2.000000,700,ivabc,4,5,0.985714,96.139106,dataset-dataset2-mc-4.csv,ivabc
6,dataset2,2,2.000000,700,ivabc,4,6,0.942857,40.486467,dataset-dataset2-mc-4.csv,ivabc
7,dataset2,2,2.000000,700,ivabc,4,7,0.971429,39.901839,dataset-dataset2-mc-4.csv,ivabc
8,dataset2,2,2.000000,700,ivabc,4,8,0.957143,28.224798,dataset-dataset2-mc-4.csv,ivabc
9,dataset2,2,2.000000,700,ivabc,4,9,0.928571,31.287179,dataset-dataset2-mc-4.csv,ivabc
0,dataset1,2,2.000000,400,ivabc,7,0,1.000000,43.378320,dataset-dataset1-mc-7.csv,ivabc
1,dataset1,2,2.000000,400,ivabc,7,1,1.000000,18.535002,dataset-dataset1-mc-7.csv,ivabc
2,dataset1,2,2.000000,400,ivabc,7,2,1.000000,19.798772,dataset-dataset1-mc-7.csv,ivabc
3,dataset1,2,2.000000,400,ivabc,7,3,1.000000,37.135979,dataset-dataset1-mc-7.csv,ivabc
4,dataset1,2,2.000000,400,ivabc,7,4,0.950000,18.457235,dataset-dataset1-mc-7.csv,ivabc
5,dataset1,2,2.000000,400,ivabc,7,5,1.000000,16.326336,dataset-dataset1-mc-7.csv,ivabc
6,dataset1,2,2.000000,400,ivabc,7,6,1.000000,23.796713,dataset-dataset1-mc-7.csv,ivabc
7,dataset1,2,2.000000,400,ivabc,7,7,1.000000,19.937865,dataset-dataset1-mc-7.csv,ivabc
8,dataset1,2,2.000000,400,ivabc,7,8,1.000000,11.794518,dataset-dataset1-mc-7.csv,ivabc
9,dataset1,2,2.000000,400,ivabc,7,9,1.000000,13.793323,dataset-dataset1-mc-7.csv,ivabc
0,european-climates,2,16.000000,324,ivabc,9,0,0.939394,426.592133,dataset-european-climates-mc-9.csv,ivabc
1,european-climates,2,16.000000,324,ivabc,9,1,1.000000,272.219064,dataset-european-climates-mc-9.csv,ivabc
2,european-climates,2,16.000000,324,ivabc,9,2,0.969697,192.719222,dataset-european-climates-mc-9.csv,ivabc
3,european-climates,2,16.000000,324,ivabc,9,3,0.939394,169.236087,dataset-european-climates-mc-9.csv,ivabc
4,european-climates,2,16.000000,324,ivabc,9,4,0.968750,58.696417,dataset-european-climates-mc-9.csv,ivabc
5,european-climates,2,16.000000,324,ivabc,9,5,0.968750,151.351447,dataset-european-climates-mc-9.csv,ivabc
6,european-climates,2,16.000000,324,ivabc,9,6,1.000000,50.464404,dataset-european-climates-mc-9.csv,ivabc
7,european-climates,2,16.000000,324,ivabc,9,7,0.968750,46.181270,dataset-european-climates-mc-9.csv,ivabc
8,european-climates,2,16.000000,324,ivabc,9,8,1.000000,69.405194,dataset-european-climates-mc-9.csv,ivabc
9,european-climates,2,16.000000,324,ivabc,9,9,0.875000,45.799439,dataset-european-climates-mc-9.csv,ivabc
0,mushroom,2,3.000000,154,ivabc,5,0,0.750000,10.952285,dataset-mushroom-mc-5.csv,ivabc
1,mushroom,2,3.000000,154,ivabc,5,1,0.750000,22.572424,dataset-mushroom-mc-5.csv,ivabc
2,mushroom,2,3.000000,154,ivabc,5,2,0.750000,18.642493,dataset-mushroom-mc-5.csv,ivabc
3,mushroom,2,3.000000,154,ivabc,5,3,0.750000,19.075671,dataset-mushroom-mc-5.csv,ivabc
4,mushroom,2,3.000000,154,ivabc,5,4,0.400000,12.620052,dataset-mushroom-mc-5.csv,ivabc
5,mushroom,2,3.000000,154,ivabc,5,5,0.733333,18.584725,dataset-mushroom-mc-5.csv,ivabc
6,mushroom,2,3.000000,154,ivabc,5,6,0.733333,18.497443,dataset-mushroom-mc-5.csv,ivabc
7,mushroom,2,3.000000,154,ivabc,5,7,0.733333,23.758658,dataset-mushroom-mc-5.csv,ivabc
8,mushroom,2,3.000000,154,ivabc,5,8,0.733333,12.080888,dataset-mushroom-mc-5.csv,ivabc
9,mushroom,2,3.000000,154,ivabc,5,9,0.733333,16.909591,dataset-mushroom-mc-5.csv,ivabc
0,dry-climates,3,16.000000,522,ivabc,4,0,0.943396,335.771894,dataset-dry-climates-mc-4.csv,ivabc
1,dry-climates,3,16.000000,522,ivabc,4,1,0.886792,616.101388,dataset-dry-climates-mc-4.csv,ivabc
2,dry-climates,3,16.000000,522,ivabc,4,2,0.923077,338.468742,dataset-dry-climates-mc-4.csv,ivabc
